NodeNo,A.melanoleuca,C.dingo,D.marsupialis,E.barbara,L.pardalis,MeanShape,P.lotor,P.uncia,PC1.max,PC1.min,PC2.max,PC2.min,S.harrisii,U.arctos,V.vulpes,V.zibetha,PC1pos.PC2pos,PC1pos.PC2neg,PC1neg.PC2pos,PC1neg.PC2neg
2867,13.8846,17.7403,50.4385,11.8453,2.5494,6.96605,9.16934,11.6008,5.00963,20.5742,15.4375,17.0039,10.5011,7.35294,15.9786,23.0381,8.55545,19.2713,58.9402,9.33866
2868,6.34846,18.6141,25.5209,5.82664,2.39703,14.5089,11.1678,10.8787,9.80303,8.75771,20.8363,5.54199,9.38426,8.08525,21.0087,31.7476,8.64491,13.0577,56.4618,10.608
2869,12.2031,18.4872,25.0016,12.6294,3.32102,13.5622,15.0086,9.23401,14.5463,25.943,21.2806,8.31577,9.83676,15.6576,46.2345,12.1362,10.0354,3.38337,57.5583,3.25841
2870,3.88026,24.4525,27.1637,11.9155,4.97197,14.8409,8.62475,25.1113,13.3459,21.6813,17.3001,9.73148,5.26529,22.3711,44.6414,42.4449,14.6385,11.9648,13.5088,27.3859
2871,5.88676,10.6669,51.4417,7.65285,5.21708,6.5096,10.4297,12.4806,13.6801,24.3099,18.917,15.1227,12.991,24.3131,24.1087,154.367,10.5821,5.00582,15.6992,2.80965
2872,16.5644,18.3431,25.9169,8.34676,2.31744,11.2636,9.59014,17.3579,7.67201,10.2284,19.7701,15.4521,6.45269,21.2209,40.7635,22.2236,9.62551,18.1837,34.1514,9.93319
2873,13.463,31.7163,25.2631,17.8965,3.39234,14.8791,11.6871,10.0466,1.30015,28.8574,33.8476,10.9741,10.6532,23.7279,15.0344,26.5463,4.7923,0.836022,35.1362,6.94616
2874,4.58035,10.5731,18.6311,4.70255,2.86827,9.25474,5.45016,11.7816,3.04382,22.5562,22.2828,14.1207,4.25315,22.6082,44.2961,23.8222,14.0704,3.70998,43.4305,31.054
2875,7.06212,17.2121,17.0628,18.3662,2.72413,7.66149,5.65919,12.1129,9.49391,24.4402,17.869,0.816848,4.15652,24.8627,209.808,217.218,8.61979,5.66275,20.8303,29.0375
2876,6.4708,9.32239,133.399,12.815,2.15416,10.7104,9.15877,3.71617,2.39318,19.9606,19.5445,5.18777,6.91062,6.45474,164.175,30.8686,4.45311,13.6204,52.722,11.5387
2877,3.96875,17.4665,8.99818,7.91036,3.59925,5.64619,9.55012,24.2111,3.18367,11.57,23.2826,4.47976,3.71113,5.64755,189.09,75.1195,8.18891,4.31873,57.3545,12.6567
2878,8.21134,13.2205,24.9955,7.68901,4.0107,11.9406,5.62231,19.1425,6.31817,10.5725,19.6537,15.9432,13.6594,5.21122,41.3255,27.9432,13.1675,10.7056,216.975,1.92328
2879,11.5752,14.8949,22.3938,8.11934,3.84607,9.5739,11.041,14.1755,1.4507,26.5124,35.9741,3.67144,7.62675,6.291,105.519,35.7895,22.6006,14.1756,58.0914,5.43105
2880,4.98683,17.8178,24.5227,6.6031,2.35774,10.0995,8.44538,10.4838,11.9358,21.6768,40.6695,5.1854,2.23089,7.22821,45.2174,27.3383,6.44982,10.3858,18.133,30.2732
2881,5.14384,18.5885,26.2268,10.8983,1.72824,10.3035,12.7078,13.8508,3.25511,11.8281,36.8109,2.84407,2.10959,5.85322,47.09,29.09,10.3083,15.9955,54.1809,2.02132
2882,10.0661,14.8356,13.2589,18.7386,3.67908,7.4609,9.60634,6.4898,14.5346,27.1581,27.9281,3.17526,4.18367,19.8277,21.9934,31.9857,5.19974,21.4609,226.443,6.54603
2883,9.1261,18.1971,110.869,8.0415,2.78366,9.44201,1.49319,4.80202,14.3079,26.3698,87.3511,6.89277,11.3444,20.1592,17.3377,10.9059,5.06868,19.9687,56.2719,29.0285
2884,5.70614,11.6725,24.6802,15.2088,3.15777,11.444,9.62905,23.5437,3.43871,9.23016,17.8758,17.4097,13.5591,6.28726,19.5567,24.3949,10.6244,15.6845,22.3227,1.51237
2885,11.3303,10.267,24.3112,16.3467,7.86158,15.1332,6.88327,19.7367,7.2974,17.5535,16.8623,7.73447,12.5414,3.31719,20.3098,30.0709,6.97427,20.4225,51.2077,4.39329
2886,12.1811,16.694,14.0481,6.38101,3.51569,9.26035,9.56364,25.7156,9.93993,21.5281,17.7158,11.0438,5.38676,4.69132,25.1073,67.661,12.9504,17.217,57.1487,29.4874
2887,14.1338,20.7962,24.6172,9.28573,2.40659,7.38001,10.5585,11.9686,7.22691,22.7017,16.9436,12.7807,12.8032,5.75094,41.1392,27.3907,9.69917,17.2562,39.6492,29.3618
2888,7.91193,17.2051,25.7512,8.36691,4.39875,8.12249,14.5107,3.97716,2.51699,27.3348,21.4292,16.2952,2.35435,10.6482,24.3309,51.6992,11.8154,4.49291,76.8982,30.0033
2889,2.60406,18.4596,18.0316,7.05216,3.7207,7.00638,9.69681,20.3799,6.55091,8.4165,22.2477,8.65121,5.2923,10.1545,30.9948,40.8267,5.6113,1.85211,14.7577,14.4172
2890,3.57129,17.9266,24.8059,12.88,1.49574,11.4175,16.4893,9.14351,12.2726,9.64861,20.0971,10.2028,4.37997,16.9951,40.9686,17.6839,7.80178,8.32087,23.3218,28.5815
2891,4.3954,17.686,25.7116,14.6683,4.87449,14.4065,17.5325,3.91522,1.70981,26.6305,144.766,10.6874,12.7472,19.2889,13.342,29.4552,3.24108,14.9031,26.0208,2.1602
2892,6.70015,20.0446,112.59,18.7654,4.80823,9.84295,13.8213,12.0192,3.61057,29.2391,58.8573,9.37904,12.5939,6.85755,168.282,25.8548,4.34887,2.36844,58.5284,1.59356
2893,1.40055,14.2421,80.7762,17.6336,3.61354,5.61391,14.4101,13.6047,7.99863,24.1865,138.863,1.88917,12.3856,7.47914,45.6819,27.4913,6.25541,16.4566,57.1992,29.6127
2894,3.75265,16.8838,19.2358,5.56134,4.25727,8.45791,14.5892,14.4655,10.2315,24.6669,26.6218,13.1197,11.7562,17.2446,43.3079,27.0537,11.7181,20.7715,57.1002,8.68175
2895,5.92049,18.2733,29.2044,15.2358,5.17614,7.63023,10.738,24.6794,14.4419,17.7402,20.4999,17.6693,5.28052,5.09956,46.0917,25.859,5.49777,2.87225,58.5705,19.4461
2896,13.5518,23.3094,20.8101,7.77401,5.02481,5.8737,9.05281,12.7544,3.63692,21.249,30.1003,8.94457,4.3524,9.37305,45.7028,39.4647,10.4504,10.0464,55.8039,2.98284
2897,15.6439,18.0561,25.1263,5.92082,1.23226,7.24833,9.62944,13.1211,7.44383,51.3365,31.3648,5.99458,3.93684,24.8237,43.2122,31.9565,5.34762,8.62204,43.0126,28.6269
2898,6.84466,18.8254,122.358,6.47644,4.80509,7.4667,9.48614,10.5812,2.98895,8.97544,40.6395,2.91816,10.9005,5.37512,40.7714,11.15,8.22553,4.70115,12.7502,1.54986
2899,9.82709,17.8875,11.206,8.15371,5.44484,7.19563,14.0695,8.83681,6.01558,29.2906,16.0621,2.59153,2.94084,24.7594,14.9713,32.1291,20.4333,21.3591,14.5906,29.0133
2900,9.45652,18.8115,33.8409,13.757,2.38462,8.30024,12.8153,7.13104,12.6092,23.6638,22.4334,6.36826,6.99932,6.11612,45.6664,16.0366,16.9684,6.08277,37.0292,29.7508
2901,7.50985,18.2606,24.5192,12.2756,4.43375,7.4825,5.90913,14.3667,10.2533,28.2629,48.5801,4.40413,4.16729,5.10813,44.3561,23.0004,4.54868,2.63553,56.2739,26.0882
2902,9.99263,12.48,95.8079,14.1895,2.70007,4.37298,9.75748,12.4086,14.6511,8.69663,21.0012,2.85129,5.35911,18.963,45.9701,11.8991,11.5977,14.7396,12.0447,31.6172
2903,12.984,19.8901,24.2326,16.4289,5.01415,8.85099,9.10098,25.2548,10.1144,22.8198,22.8993,5.25135,8.06892,4.34164,156.465,26.8504,4.15373,12.4204,55.9272,28.6095
2904,10.3983,12.6676,12.1136,9.61775,2.95268,6.80638,9.73189,17.9616,1.65881,28.0075,133.933,14.9276,13.2115,18.7464,27.3784,15.3644,5.74173,12.1976,71.3867,17.0154
2905,5.14019,26.6542,24.3826,13.7935,2.04586,15.6693,10.4523,13.2303,3.21629,21.791,68.9928,3.07723,10.8001,13.5768,44.144,27.8315,11.2662,1.2474,28.7108,4.51587
2906,15.0356,31.3186,17.6524,14.639,3.98844,9.62693,9.48508,10.4883,13.9114,24.4398,19.1841,5.30552,4.36004,5.7059,13.9858,21.4194,10.4518,2.4693,50.4924,22.9587
2907,18.025,22.8921,11.9958,19.0697,2.23973,8.72425,6.41316,22.0792,6.47865,55.2821,17.7518,4.61528,13.8576,25.1764,22.8393,26.553,8.52396,6.52505,95.3815,19.1029
2908,5.50312,16.7524,23.2197,6.14501,5.09761,7.38072,10.5408,25.3759,10.7585,27.263,22.4281,11.1845,5.21102,22.3029,16.6275,25.8536,4.27934,12.5803,47.4711,27.8408
2909,10.8805,19.0255,9.53551,6.11695,4.99937,9.40788,7.42694,14.0301,13.824,30.7915,20.1911,17.2779,13.9237,5.7131,51.7058,32.1838,9.9666,3.55648,36.4856,7.58571
2910,8.7828,11.2144,24.5094,11.3331,4.31841,11.5469,4.68855,21.9989,6.84991,23.2692,28.189,5.11347,5.66523,6.26086,41.6972,165.642,5.7589,4.68569,37.7219,20.5781
2911,17.9461,33.3487,45.5859,11.8037,3.77913,15.5692,7.93948,14.89,13.2549,19.645,28.5531,7.30235,5.20241,9.84378,47.1969,31.2997,5.93593,11.5952,35.7221,29.6638
2912,6.69782,50.8947,22.2863,16.0933,4.40798,7.4527,9.66724,20.2711,3.59276,21.8736,16.9483,4.97013,6.0345,6.36146,46.8641,66.1594,17.575,4.83311,14.1884,2.70393
2913,3.54188,17.7638,24.8717,10.3518,2.78364,6.53711,11.06,10.6524,9.28758,49.0226,51.6971,8.88306,2.84849,10.027,93.7989,28.3877,3.64749,16.8474,30.9955,5.38124
2914,15.4123,23.1498,26.1319,19.0569,5.18092,7.20848,17.126,14.1871,2.22313,26.8778,19.892,7.39068,4.14323,4.81679,44.1945,14.1694,4.28283,4.02354,35.9114,3.14282
2915,4.40469,57.0657,24.6799,7.56371,2.3957,10.0108,15.8016,21.4975,4.14036,15.931,22.2568,8.40406,10.0557,25.087,41.2529,10.3933,8.90649,10.4735,19.03,30.2989
2916,16.0644,12.9701,24.0683,15.9035,3.19983,7.20807,8.80635,3.93715,9.91432,24.7797,55.5308,9.67764,4.28842,9.37448,41.4256,31.5764,5.70918,9.70957,36.52,30.4075
2917,5.41079,21.7914,15.9522,7.44902,3.35088,10.9353,9.72733,12.8254,13.1093,10.2804,20.4073,16.7751,6.06953,6.30768,41.34,26.6019,24.4191,3.93491,44.2589,22.2486
2918,4.88833,13.5499,19.2705,6.87664,4.92213,7.57859,9.12208,3.16958,3.88791,20.4809,16.2216,14.4836,4.73126,11.4503,35.115,31.2583,10.9002,14.1225,57.0869,6.01739
2919,7.32093,17.3441,24.1499,7.7915,2.12833,10.1834,9.72009,14.1842,4.55447,25.4034,22.601,10.4812,10.1376,7.40857,45.624,11.8811,10.5464,3.92085,48.0934,18.0535
2920,6.55471,18.3286,22.3207,10.0861,4.94378,10.1757,9.69926,10.8854,5.38807,27.65,16.9406,10.7161,2.18002,21.0365,31.8562,31.9285,4.35539,4.64321,48.9871,9.42082
2921,3.60584,10.1395,22.0043,17.4889,3.23504,7.49613,10.0294,10.9324,10.4485,29.4183,49.873,6.59212,2.33647,5.87396,18.723,28.9606,10.6508,3.1065,123.483,28.3194
2922,4.27565,18.6281,10.6389,11.1635,3.328,7.55121,8.44379,11.4087,9.75175,67.1875,153.063,17.4901,8.94321,23.7143,43.7293,47.5728,7.06379,13.0445,80.5808,29.2943
2923,9.74105,48.3203,24.8059,12.4749,1.00877,8.8651,9.492,10.3097,3.03649,9.72261,17.9045,6.50549,8.75467,5.75491,14.988,13.6507,5.48656,5.43874,41.3145,29.9751
2924,18.0235,15.4541,24.3022,13.2364,0.980079,5.8676,4.11532,9.76505,3.72572,26.0426,21.6512,11.3686,11.7986,12.7401,45.8225,19.6564,8.07235,6.58345,25.464,30.4195
2925,6.27031,19.4376,34.5169,8.0678,5.7494,9.42717,11.9266,11.8596,3.72709,22.788,19.7517,1.56535,1.94045,4.777,46.1348,31.1925,8.0405,6.9541,37.2693,19.915
2926,17.9816,19.7684,21.0095,9.48119,5.79513,9.04854,9.47007,26.0316,3.0295,28.6392,20.6306,3.85172,5.3952,4.68926,44.8525,26.6629,4.26254,20.738,11.8756,28.7819
2927,14.5388,18.6158,15.2841,10.5205,3.54752,9.30926,16.2583,3.67315,14.3386,21.7736,19.5914,15.0559,13.2516,4.6688,88.3624,32.0257,4.66587,5.70279,37.1711,3.91854
2928,11.9494,20.1607,48.8696,8.66749,1.15135,9.4757,12.5964,8.78754,3.31776,8.52415,20.4364,14.8157,2.01351,7.90728,41.3656,146.763,9.26597,21.6694,101.481,2.16382
2929,3.67232,19.2547,10.879,7.20451,4.12233,7.47891,16.9004,11.9915,3.64752,8.41631,22.554,4.41777,11.2457,5.47773,32.9525,167.853,19.3425,0.565833,36.9869,30.0561
2930,4.28209,15.6976,19.785,6.79014,1.86081,7.79188,6.56807,12.3463,6.24688,26.4721,24.6311,10.6807,4.79263,6.21386,13.7085,30.8022,12.0191,18.0006,58.0515,6.53502
2931,16.9039,22.4893,9.14692,7.94299,2.87985,12.9168,12.6655,10.4653,4.17104,14.5675,21.8406,11.5849,3.51212,8.93248,20.2786,63.4882,13.7155,21.2947,27.4708,30.1881
2932,3.00371,12.1892,26.68,15.0629,3.81434,10.0803,8.31751,16.1242,4.1927,18.9097,189.755,1.98925,5.10225,24.7552,40.5171,42.6002,4.13509,9.98615,32.014,7.97482
2933,14.614,16.9108,17.1621,8.7082,1.06811,8.33503,9.66831,19.6316,8.8822,28.9668,22.5794,2.63759,2.14146,11.4497,39.6386,30.0068,25.4312,5.16777,30.9457,14.0777
2934,18.5755,11.0873,32.4956,5.51568,4.68601,15.8141,13.176,13.3178,12.5411,28.2569,18.6559,5.78746,9.89441,3.39582,14.0896,38.3849,8.09133,13.0778,57.2577,13.5214
2935,17.5503,18.3706,24.9468,6.95124,2.2229,8.88724,14.2843,18.8343,11.3925,21.0494,21.3056,17.2845,6.52606,14.3825,43.1623,27.0847,10.0044,21.0148,45.1626,1.87251
2936,13.8171,13.5012,11.3326,12.5424,5.14867,7.37308,7.36098,26.1147,8.61025,24.8819,21.6655,14.4725,4.77451,5.95842,15.9128,158.165,10.8679,20.3041,13.7539,5.17671
2937,4.61987,10.313,15.5821,14.9892,2.13827,13.7042,13.0885,23.3429,2.61928,12.0543,20.8074,16.7345,7.17404,8.32991,37.2976,18.1497,7.97334,19.1304,43.2361,17.2807
2938,7.07997,20.0401,23.384,8.1929,1.16315,9.66053,9.57403,13.2434,12.2934,22.0236,16.9117,8.04518,1.85561,24.6943,43.8669,10.2018,8.23053,11.8661,49.6239,27.9821
2939,4.85237,11.214,25.5004,19.0686,5.78696,10.4138,12.5594,11.149,1.48514,25.5955,26.6258,17.9096,4.05417,16.3465,42.9769,22.2671,5.92059,9.19732,55.5221,15.4965
2940,17.1976,20.1795,22.0052,17.4272,1.29348,8.83912,11.1499,3.77917,3.02228,57.5233,17.2567,6.51718,2.85039,25.3574,17.3908,23.1977,5.9629,17.0474,53.2868,4.02245
2941,9.95249,15.6566,25.2907,10.8634,5.72415,10.503,8.38579,2.40135,3.08606,16.2565,62.4369,4.51807,3.95395,19.5751,44.0797,29.3623,7.34628,13.0504,15.3622,18.6611
2942,3.55953,18.0571,19.2063,7.30547,4.70823,15.481,12.3902,16.2211,6.56154,28.3047,23.7266,16.0849,5.28161,8.37171,54.439,26.7898,11.1075,9.10151,47.6863,29.2484
2943,6.95355,16.1288,172.299,7.37748,4.68516,4.90617,17.1504,10.2744,14.3962,23.6226,24.5552,6.00966,4.23421,25.5335,39.5766,49.577,13.7949,4.16967,43.6577,5.91323
2944,5.30923,25.4453,24.8,12.063,3.85573,13.3499,10.8097,12.3638,11.0794,22.7437,20.5124,18.1039,2.00464,5.2027,46.7749,31.9723,8.24644,12.0519,12.5277,29.9675
2945,12.4277,17.2975,25.16,11.2058,4.88226,6.78957,3.50174,25.2053,2.13782,23.7934,18.6498,11.5206,4.66106,14.0826,44.0922,10.1985,11.5293,15.7574,35.5243,25.1318
2946,3.52189,18.3031,38.0756,7.76443,14.0756,6.09153,5.19976,9.64354,14.8504,23.7217,23.0871,4.24866,8.42431,4.64182,43.8005,19.17,19.7496,16.7125,57.9932,3.5009
2947,11.4672,19.3111,24.3888,9.32175,3.24526,5.6438,10.2557,26.7727,6.13184,24.7603,21.8784,3.99302,9.63232,4.91303,38.7234,27.8896,9.12,2.54762,23.8521,2.39558
2948,4.10912,18.8276,12.5056,3.38901,3.72845,11.7353,9.74275,14.1597,5.14241,25.5473,18.5557,6.98019,4.82877,5.31583,128.392,12.8065,9.71695,3.66934,56.0374,22.6451
2949,7.59559,29.6464,24.2363,8.68252,5.44343,10.0556,9.69982,12.4366,3.28067,28.0337,17.0211,17.8104,5.44227,14.9302,24.7705,25.5835,5.1709,16.6824,32.2185,20.8363
2950,1.67186,11.4509,11.1678,19.2065,5.19539,10.0842,13.5267,14.7336,6.60254,8.53308,42.5922,3.28258,12.9076,23.5517,61.5406,57.566,9.00459,2.42121,43.8219,21.9197
2951,5.1939,10.5466,60.5642,6.35459,2.09666,7.68864,12.0105,11.8717,5.49998,12.776,37.0989,2.56494,10.7349,22.448,33.3526,25.8929,27.9572,3.08542,16.1442,30.3025
2952,4.3018,20.6366,9.08889,14.7753,3.7041,10.0059,9.2465,11.7235,11.8671,26.4891,27.6343,3.73206,8.92896,13.4147,42.4547,26.1481,9.45246,4.07456,82.1107,30.4154
2953,3.5489,15.868,20.7633,8.01356,4.11534,16.0093,8.40984,14.0924,3.017,27.9574,16.9741,1.51153,2.13519,21.5532,43.0091,31.8098,4.21003,1.65873,57.4416,2.25771
2954,8.92799,10.4382,9.32999,19.6203,3.58472,16.6058,12.0197,4.74439,6.99501,15.5215,16.8189,17.249,4.1985,13.0342,13.7386,31.9742,9.36362,2.44273,40.9099,29.7936
2955,12.8664,17.7789,24.3632,18.4037,5.07186,10.9163,7.98094,10.9152,3.00859,20.1837,35.4669,8.84213,7.92161,5.57349,46.4723,17.6719,10.9727,2.25958,50.4215,18.3077
2956,6.73467,18.3765,25.9291,7.8809,1.22827,3.05085,12.8277,12.03,9.9856,20.7406,17.8301,14.0191,4.79389,16.1256,15.5862,12.399,10.5376,8.92526,54.1469,24.211
2957,8.39796,18.0941,13.3726,18.9606,2.28274,11.6939,5.21955,3.90211,2.87172,27.2645,22.2086,5.81118,4.27691,6.53023,44.9785,27.3083,4.85707,16.0868,55.854,15.8806
2958,7.51221,10.5416,16.3454,12.0151,4.44107,7.26795,9.75419,23.4068,3.06357,23.3268,25.3813,15.3646,14.2306,25.9866,69.4334,28.4705,13.2917,5.84208,21.0717,24.8952
2959,6.89623,13.4951,10.4691,8.19748,3.16151,10.129,10.6257,26.5034,13.9728,41.3709,23.402,5.43585,5.31793,20.8158,46.0839,25.5849,10.042,4.07193,42.2818,14.4879
2960,5.53744,12.3543,24.5903,6.46308,5.18836,10.6283,17.554,9.95508,11.5295,8.36521,18.0975,15.1881,10.4461,25.9142,47.5845,20.3088,7.68512,4.45765,52.5428,24.8997
2961,4.74459,17.3635,49.1075,7.90256,3.40175,7.30635,9.65493,9.3667,5.64773,24.8031,21.1933,17.5716,13.3789,17.7924,47.109,30.7341,8.10765,2.6868,13.2439,19.2254
2962,5.94667,93.0386,34.1056,15.9766,4.51732,14.6208,16.9435,9.9618,9.90313,28.5342,20.0352,11.098,7.45169,17.5148,39.605,19.2627,12.3575,10.9879,14.5334,2.15983
2963,4.77055,14.8413,25.1937,12.5558,2.46841,15.2657,17.8318,11.3395,8.90951,20.983,15.6075,2.49963,4.23644,5.24259,34.255,21.865,6.49338,4.41691,57.8481,29.2274
2964,3.62202,22.5138,122.483,18.8022,3.34752,5.43464,15.0435,8.18422,1.25919,29.0787,16.687,7.50721,5.13018,5.84099,13.5276,19.9658,7.76701,19.514,41.7499,30.419
2965,18.6881,26.7583,11.1745,7.35587,2.43053,9.29537,12.3555,12.5284,8.14889,13.638,38.6131,4.91702,14.3984,5.07863,14.0338,24.9369,4.45422,13.372,56.2439,30.2959
2966,16.491,34.8619,30.3314,6.36899,1.14518,9.48291,3.67658,17.9644,1.49219,65.6663,27.4371,11.6104,5.10322,6.04539,19.0286,29.9848,15.6114,12.3038,45.9334,1.44597
2967,10.0864,17.933,25.5344,7.54876,4.84453,9.14649,1.22781,8.60791,3.20385,69.0559,15.2721,15.913,3.16851,12.7105,27.3938,27.8709,4.99652,2.59607,130.683,29.6369
2968,10.3481,18.6941,9.43449,18.1841,2.08222,7.52901,9.54973,4.1114,7.43763,29.3055,16.103,4.43544,11.5173,6.00675,153.686,18.415,16.0514,2.12996,36.5713,16.6058
2969,18.0755,25.5102,21.7937,19.3299,4.81789,7.12317,13.8633,25.091,11.8049,15.4778,20.3155,11.9002,8.77439,12.7331,47.4321,15.9411,21.6323,1.15863,36.603,4.85923
2970,5.19913,16.5422,49.9649,16.4484,4.99763,8.42339,11.18,26.0893,14.9139,8.67152,19.0349,8.35428,13.9345,5.1148,35.0326,32.414,8.45203,16.99,55.0056,29.9568
2971,5.71643,18.8011,25.8034,7.52988,5.67758,7.58978,11.4043,24.2066,10.4386,10.5197,22.3649,2.48455,12.4574,4.84813,44.3868,27.4894,6.23303,4.59685,42.5427,31.361
2972,9.68774,24.9676,58.0078,19.4621,1.99043,8.63082,11.0981,10.4042,7.30417,23.463,18.7148,10.3575,2.54315,26.1247,42.2476,15.5654,5.33404,9.36486,51.2775,8.66007
2973,6.68274,21.2995,24.9503,4.13531,5.31353,7.16906,17.0223,11.2118,6.06672,28.202,45.5585,16.5938,7.47599,5.10468,15.5321,26.7435,8.15962,13.1775,187.393,10.3393
2974,4.05654,10.4489,25.6424,19.433,3.21368,13.6036,7.58573,9.90433,15.2842,27.2338,32.8258,14.0078,12.6177,6.75094,65.0566,26.961,4.28402,16.6662,36.0168,24.3241
2975,14.1391,18.0049,125.346,11.3035,3.29175,9.84528,10.4722,19.976,5.02247,14.3581,30.6344,8.46557,1.04584,20.8451,18.7893,221.996,4.51146,10.4899,16.9387,2.66134
2976,16.3728,18.4058,10.1434,10.4043,3.04228,12.3204,11.8031,26.0123,3.09138,27.3017,35.7701,11.0388,12.9972,10.247,40.6313,31.0305,8.66433,15.1622,90.8781,29.7854
2977,16.7067,18.3247,26.4263,8.05769,2.2556,4.10365,17.8364,18.672,1.09899,72.7195,21.4198,6.28754,14.3311,5.22014,162.481,134.574,15.256,4.6137,42.7896,20.9182
2978,3.7629,11.0895,9.79443,9.8,5.4771,7.18517,9.92227,13.8686,7.4788,26.3745,20.8691,10.0445,8.97219,18.121,17.2823,26.3882,9.71265,3.03567,53.3618,29.627
2979,6.65728,38.8202,24.3557,10.6529,3.14965,15.3445,9.76881,26.7905,12.8528,11.1034,44.0607,4.39531,4.33773,25.3639,15.3918,26.6003,8.40848,12.5985,159.103,29.488
2980,4.30967,21.4559,35.1393,5.60903,2.58733,16.088,9.47841,12.1788,15.193,26.2675,25.7331,16.8138,2.0134,7.58345,44.3673,26.7774,10.432,13.7428,106.995,1.48084
2981,17.6402,12.9859,23.1809,7.2457,4.61238,8.76892,12.1772,14.2736,14.6224,9.82751,19.1333,4.75383,10.7727,23.8594,46.8129,32.4278,12.6028,21.7896,51.1236,1.55456
2982,3.79333,17.4146,20.4892,11.8634,5.44394,12.0964,8.45955,21.1025,11.2932,33.7095,18.8187,2.77361,4.67963,5.37514,42.4289,29.9624,4.76749,3.41278,51.4069,4.87188
2983,3.99067,16.4018,14.5158,2.43039,2.93399,7.62745,4.03598,12.1109,9.61744,25.916,18.9342,2.54726,4.28526,8.774,46.545,27.8425,9.27322,21.541,45.7664,26.2397
2984,5.00533,82.007,29.3221,7.74622,2.04876,14.1748,4.50987,10.1596,7.34612,8.92293,17.5864,12.4348,10.7315,5.37193,44.5333,28.8974,8.88693,2.44324,39.9883,25.5961
2985,4.78379,32.6793,28.4907,14.5141,4.49005,15.1978,16.0519,10.3526,4.0555,24.0325,17.3583,5.66714,2.85976,5.3928,18.3414,30.2671,4.40344,19.5663,55.3308,30.0071
2986,17.8236,18.2814,11.4173,7.65884,3.46272,10.346,2.73871,24.1547,5.85331,27.2945,19.1597,14.3408,10.506,14.2464,39.6635,10.3416,12.9546,18.1336,43.3302,2.00122
2987,16.9351,4.62072,24.452,7.82601,5.77066,1.71774,7.01285,10.3179,10.2929,26.8639,18.5529,14.515,5.99038,5.88626,81.7636,14.5953,12.0847,22.5105,38.6473,31.3211
2988,8.5581,11.6133,24.443,8.01577,3.53166,8.68674,9.3377,7.65109,5.68901,27.5626,18.4192,13.625,7.07574,8.47396,46.2412,32.4311,4.48117,18.3466,88.3994,12.6341
2989,18.6613,30.6999,17.0415,11.4754,5.34779,4.21933,9.9463,10.1017,6.45471,27.0998,16.4634,18.3014,3.32885,17.389,14.0844,79.6664,5.67731,7.69081,43.5587,21.3239
2990,15.5622,20.6205,19.2341,19.4993,4.23382,4.37954,16.65,25.1809,12.2816,32.2916,17.6406,9.89489,0.941079,13.9452,111.038,46.0542,8.86136,20.9043,54.8585,10.7444
2991,10.8582,16.3311,25.4139,15.5988,2.60971,12.7614,11.8228,14.252,5.886,38.8549,17.2286,8.00916,2.85322,6.14458,15.9051,25.1599,10.3106,4.26535,55.3196,29.8755
2992,4.25339,15.6505,21.6374,16.3614,5.12198,16.0557,9.61933,19.8065,7.71925,20.6552,17.9668,12.9467,6.80261,19.9503,18.1166,32.0475,3.60222,15.7948,24.1096,22.6721
2993,18.5455,18.4846,24.5757,7.32533,1.02085,5.01588,5.50582,14.5605,1.45795,9.21568,17.7279,7.74615,2.58026,25.8734,44.026,60.8241,10.0609,20.6362,29.2236,23.1213
2994,8.62089,17.1269,36.5432,19.7085,5.02669,16.1583,9.63376,3.49136,8.81708,27.4529,19.7446,13.3716,11.1558,9.47981,44.6138,26.1106,10.6559,14.4575,11.5528,9.34604
2995,6.28229,10.1719,131.022,11.6883,3.50484,4.27949,16.3592,14.0488,3.62933,27.385,16.355,2.53685,1.98265,6.21676,35.8951,32.4983,3.46462,22.251,14.3809,30.381
2996,9.90142,17.8403,24.4186,16.0167,2.39142,7.44435,8.88089,15.0084,15.414,8.80632,27.0051,5.59138,3.57576,14.8392,40.2545,29.2166,5.06613,10.6188,65.9644,13.9565
2997,2.40014,10.2927,23.9261,7.70933,3.1665,7.54345,8.08845,14.0322,0.914924,25.0099,31.4952,8.86448,5.19312,24.9421,44.4316,30.9166,10.209,5.31433,45.7753,23.1451
2998,11.9796,10.4184,25.9179,11.5835,6.52283,4.16741,4.29124,14.0797,9.27856,22.2465,29.3564,17.9204,4.50501,10.0717,44.2627,16.7274,6.24866,3.77078,39.5136,23.4046
2999,8.6947,17.8857,25.2021,14.1753,5.05699,7.1082,3.53549,22.6216,13.6896,27.0015,17.894,2.90458,9.96775,4.69192,42.4664,12.7739,8.0388,21.5423,56.9815,19.2344
3000,18.7177,11.8602,25.9602,19.5669,3.98669,10.9954,9.57111,22.1517,12.7884,11.1315,49.8275,18.2524,4.09472,5.42414,46.7898,25.8066,13.3362,21.8344,58.3116,2.9317
3001,3.8514,17.7975,22.3584,8.22056,2.92791,7.96206,9.5864,19.3183,8.74124,20.8336,17.9303,6.42891,2.47506,25.998,16.2765,12.1479,27.6301,3.40251,11.0538,21.9809
3002,3.36229,19.5366,145.005,8.32547,3.20693,9.13187,9.8051,10.6914,6.5284,12.5183,19.559,15.1392,4.70965,10.9425,50.8333,26.5386,11.3877,2.59122,27.632,15.6676
