NodeNo,A.melanoleuca,C.dingo,D.marsupialis,E.barbara,L.pardalis,MeanShape,P.lotor,P.uncia,PC1.max,PC1.min,PC2.max,PC2.min,S.harrisii,U.arctos,V.vulpes,V.zibetha,PC1pos.PC2pos,PC1pos.PC2neg,PC1neg.PC2pos,PC1neg.PC2neg
558,20.4007,37.5984,31.7892,10.6735,21.5857,23.6775,45.4157,46.3263,12.6273,87.8801,23.2756,5.27917,34.9327,24.4363,52.5468,38.0219,11.8423,16.2846,60.7699,45.8604
559,12.6301,37.044,26.9396,38.9869,34.3887,27.991,55.482,48.4764,12.2029,101.622,26.3005,22.9822,17.887,23.2643,73.0506,32.8578,8.67245,12.0479,84.4873,78.4394
560,16.1823,40.0722,25.9222,28.1127,29.4371,35.2511,35.9224,52.1712,10.4526,78.9141,19.3486,33.276,34.8831,11.6665,61.3831,35.2624,7.02628,9.60641,84.8484,49.4687
561,20.3067,41.8862,27.664,37.9305,20.9443,29.571,16.2112,44.3694,13.572,96.8788,22.126,23.4369,22.7857,17.0669,54.8643,53.868,7.79227,6.80234,80.0017,66.6338
562,21.0584,34.4135,43.1145,38.6471,34.4371,40.5541,14.163,41.7307,2.46968,111.633,39.7229,30.886,12.5982,21.1674,73.2888,36.5641,10.9601,8.95889,92.6985,62.3886
563,13.0494,35.5879,24.4728,15.3551,39.7141,28.8979,35.7265,44.2482,9.93226,103.3,22.2449,8.82017,30.9979,19.2508,75.7165,35.0358,11.9882,11.939,51.3239,37.1296
564,13.4896,38.8023,43.266,26.1396,39.5608,32.8486,53.6442,51.6899,11.1889,117.601,18.8629,5.28514,35.2077,22.0437,63.9925,39.6505,8.53516,11.8482,77.0355,35.4707
565,20.8541,37.9065,21.7465,38.3333,34.5917,34.2957,55.7982,51.6248,3.03846,77.3889,23.2001,19.1725,17.7251,21.5321,55.3062,32.0221,8.91834,9.41191,100.617,66.2884
566,16.9525,34.5973,27.0062,35.7854,36.1858,32.6613,47.8557,56.9689,12.9045,108.424,24.2269,31.4885,25.7489,22.2208,63.9564,40.5776,9.48389,11.0078,67.4201,29.7644
567,17.7045,35.6059,27.1189,38.3732,39.3225,29.881,54.5099,47.3812,2.85073,112.762,40.5661,32.9549,36.0937,25.5701,55.5374,35.1402,12.4983,11.68,49.1224,96.9063
568,14.1471,42.2476,21.5441,9.51943,31.9971,29.9085,52.0571,48.9362,12.8836,80.0668,32.7148,27.6996,27.3253,20.701,66.0576,35.262,11.8624,4.1333,98.2606,83.0741
569,12.9168,38.8399,22.1582,24.0945,36.8858,24.4072,50.4156,60.6814,11.3612,79.8265,15.1163,10.0977,38.106,15.5456,52.6753,32.7498,9.10934,9.27692,79.813,90.0098
570,12.5945,35.6264,23.7698,6.46992,18.8134,27.5389,55.4244,37.6163,10.7329,77.3593,17.5866,26.1091,24.1689,20.5919,55.7538,51.972,8.26226,11.6467,85.7166,90.4329
571,8.03083,37.4236,22.0717,23.932,28.4576,27.5999,32.4578,47.4346,8.82553,88.7941,30.1478,14.3552,38.5696,21.0386,77.0759,48.4293,12.8261,6.15921,86.7959,90.0244
572,13.927,33.9438,21.9552,38.4537,33.3076,41.0578,36.9971,63.8217,13.7566,74.3344,33.6523,3.77172,27.9936,25.4208,81.507,36.7596,10.1303,10.4587,81.7163,96.4289
573,12.4674,41.3444,29.6872,36.6953,37.594,21.2696,53.764,40.6022,14.2832,91.3138,23.6996,15.1651,19.4505,28.4238,66.8717,44.8653,13.2551,11.3195,73.2088,51.0951
574,15.278,35.6579,21.994,35.8667,38.1245,26.9194,55.1771,51.721,9.28791,117.471,34.9173,33.317,24.9791,21.5063,60.5108,51.5151,10.1013,12.2075,51.0893,62.4717
575,16.7445,41.7692,39.2188,22.7714,22.3979,32.4332,54.9642,43.1228,12.6958,106.042,30.4483,31.8136,20.0555,9.95277,55.976,32.0609,13.7008,9.26141,92.0125,42.7865
576,19.9063,35.4954,36.7798,33.0807,33.1795,28.2122,15.011,64.3862,8.22809,115.644,18.0295,21.5288,13.9711,24.4077,53.4506,44.5743,13.9151,7.40024,84.5119,85.0079
577,18.621,34.2846,33.9437,36.9818,36.3764,39.613,30.7779,47.4278,13.8364,110.656,24.7663,33.5245,40.7745,21.9436,52.3701,38.0301,9.66129,7.66501,86.5071,61.043
578,19.5848,34.0835,39.3149,27.5194,31.7469,30.9343,38.1462,55.6366,10.1547,115.2,23.3846,23.9672,26.7109,24.7306,52.224,37.6181,11.197,12.2479,87.6999,98.1769
579,3.43767,41.473,26.4019,29.1414,24.7152,28.6524,30.7047,64.9948,14.0952,77.5845,40.1035,33.0264,20.2332,23.6444,56.3574,31.0723,11.2641,6.20929,86.3986,91.1872
580,17.9178,34.2996,31.8607,25.0399,38.8772,31.0732,51.7858,39.6694,11.8405,119.366,31.6101,18.032,14.5343,28.787,57.3748,37.5931,9.32587,6.48811,83.727,58.9362
581,18.2808,37.3132,21.5625,36.4516,27.6312,39.0708,55.9746,51.1518,14.2001,112.044,21.8519,26.863,31.7097,22.6757,61.7786,37.4269,13.1258,10.8,87.195,69.6062
582,19.2514,38.5445,22.0089,25.357,34.0753,42.6182,54.3712,39.1447,13.7038,108.952,16.2467,5.3778,36.1666,15.2397,73.1845,38.0018,11.5014,12.2385,100.68,39.8336
583,15.3851,35.3606,21.7259,37.2688,33.7704,29.942,12.7111,44.3195,4.31492,96.4508,36.7712,33.3256,42.2153,22.7946,55.8876,37.2253,12.4725,10.4776,46.0912,38.7445
584,11.0743,34.6919,22.0231,38.0382,30.2198,35.7927,13.0124,50.656,21.8292,117.382,28.6102,18.3098,15.7289,26.026,61.2082,34.6008,10.1302,11.9828,85.2711,83.1612
585,16.9992,38.832,41.7958,26.4494,32.6691,32.8391,56.4514,37.7489,13.9973,73.0664,15.8907,33.5497,45.0549,26.654,60.4184,37.8704,12.1994,6.60914,86.1322,72.7502
586,12.2256,40.8734,22.7073,27.9173,28.3601,39.7461,11.2864,60.6429,12.607,117.751,30.7195,33.4176,43.5669,4.02084,67.9835,30.5292,13.9289,10.491,86.3944,97.8619
587,14.7175,37.9921,25.1714,25.4672,21.3614,42.4513,44.7321,39.4903,12.4906,117.441,23.2247,21.6519,37.1071,22.7181,62.2731,40.7082,10.694,9.60169,98.8531,92.7956
588,17.6014,40.1851,39.2263,25.5676,30.8601,21.5619,29.127,38.6772,11.6943,99.0185,16.142,28.7933,5.18139,25.693,78.7795,32.3104,13.5178,10.9335,53.1021,95.4623
589,18.5001,34.4797,32.9889,29.7594,26.2572,27.3643,50.2459,40.9375,12.937,113.904,22.3084,30.2322,27.6631,27.4973,63.9446,53.0407,11.6903,11.6955,87.882,64.5545
590,17.5364,37.3321,22.0813,31.065,19.7042,31.6981,56.392,63.1233,12.8078,97.5895,38.6632,16.6483,43.5145,21.2317,55.7329,35.9061,8.56131,6.2315,86.1389,90.6294
591,19.6591,41.7058,43.887,23.138,27.0466,33.9448,27.9342,64.2158,13.3072,75.181,22.5668,6.37454,28.2373,28.7473,61.402,31.0395,12.4516,7.5492,86.7234,97.7728
592,18.2795,34.1899,35.4016,27.1623,29.7198,32.9768,34.5169,50.8344,11.3754,95.9134,26.9123,17.7043,28.4828,17.3061,53.1938,34.9801,11.8617,10.3764,86.7057,92.5355
593,17.638,36.5376,24.5705,38.078,32.1031,27.1304,56.306,38.2225,13.5957,86.0364,19.1126,19.6262,16.0493,24.2532,74.5795,38.0677,11.7432,11.5255,69.9818,80.6403
594,6.75994,39.0032,21.415,38.0982,33.5241,29.1297,4.72261,41.6901,5.3896,90.7235,24.848,24.9588,22.6421,20.3113,52.4829,54.264,8.6686,8.69013,86.8806,58.5393
595,20.3671,37.0977,24.9331,37.9284,24.8763,26.1506,39.0862,45.5003,3.02521,103.121,31.1552,33.2538,34.9225,23.9494,61.1008,37.8814,11.6454,6.91548,84.4764,79.7013
596,17.8112,40.505,21.7637,38.6006,21.1975,29.9483,54.1427,43.7318,12.47,103.777,33.8337,9.82097,42.1552,22.0193,60.2643,33.2156,11.728,5.83947,91.4556,93.3296
597,15.733,34.0558,21.7516,38.5459,37.1004,27.7127,51.079,39.2043,13.3448,73.9512,41.0114,33.3048,35.5952,23.0602,68.2358,37.1133,13.6568,7.5311,94.091,60.5047
598,20.2587,34.1596,22.3041,34.4687,22.0057,30.0864,58.0242,48.3205,13.4282,96.2065,27.3594,33.6288,26.6741,24.6388,63.6005,34.3704,14.1288,9.97506,85.1905,93.7214
599,15.4831,35.9111,26.0622,34.1481,29.8681,42.627,9.91351,42.9242,12.7014,104.378,26.0021,18.4356,32.9473,7.88323,55.6834,44.2355,8.71504,8.88439,86.7727,40.4108
600,22.3259,34.3066,29.9254,27.63,39.6066,29.5873,25.2828,52.3499,12.3823,77.0175,27.7413,17.8734,22.3422,28.007,59.2448,43.343,13.7193,9.57526,46.6695,28.4929
601,18.457,35.6003,29.609,37.7132,30.4038,40.2086,53.797,54.0659,12.0646,78.9717,20.0373,31.8116,38.7112,17.9583,83.107,43.793,8.95565,11.4236,44.921,73.2754
602,20.2235,37.336,36.9619,37.4646,39.9878,29.0507,55.7827,64.7042,10.8491,118.943,21.0289,26.4309,40.945,21.7797,62.7495,34.362,8.74061,11.8259,85.0931,52.4146
603,16.3491,36.1704,21.659,21.4247,19.812,39.804,25.0147,55.7532,10.4139,91.939,23.1985,33.3556,43.239,28.4722,52.2514,38.3066,7.92698,11.3364,83.8204,61.8017
604,13.9043,41.8925,24.8963,33.0303,30.186,29.1325,57.9921,51.9677,11.2168,79.3659,27.1327,33.2072,21.4111,22.3042,62.1526,34.551,12.8319,6.93648,85.2592,98.2973
605,20.4297,35.0283,22.4567,37.7048,30.1293,41.9398,39.9434,39.7266,12.1886,106.916,23.1243,30.1791,17.3894,9.29851,50.8246,32.7797,8.07605,12.234,88.661,54.7233
606,17.7989,35.0938,41.1729,30.0471,37.5027,36.5987,43.3678,53.4249,10.175,95.8812,24.3629,25.9393,38.9329,6.68268,71.0085,50.0565,6.58965,7.20344,86.5769,79.9302
607,12.8175,35.5804,25.4245,36.3341,39.9485,41.455,43.5771,44.2519,12.311,97.7607,35.6348,9.94824,18.3233,13.0945,55.8985,48.693,9.25326,8.00943,50.7729,45.2237
608,17.7886,36.8031,26.2437,23.9454,38.2488,26.6031,49.2944,45.1318,12.5581,98.1205,25.8908,20.9089,37.0964,13.5614,56.6368,30.8182,7.84722,6.64371,85.7795,47.8847
609,17.8251,35.7407,23.5456,26.4724,29.8555,42.6481,49.5022,42.4136,10.8119,98.6821,25.9904,33.2067,32.5768,3.41912,51.9668,34.4328,8.79067,17.7465,83.6413,94.6207
610,11.4867,34.4525,43.5306,7.13785,40.0768,43.0043,32.4723,53.8804,11.776,90.3289,39.6601,14.9131,4.64346,15.8287,57.744,31.2512,13.7834,12.498,46.3472,98.0622
611,12.7876,37.5402,21.393,27.8207,29.7593,23.2566,56.4572,54.9625,13.7328,76.8835,22.6146,27.2527,37.6154,5.43544,54.2347,32.5545,9.66852,6.3861,85.9556,52.0981
612,16.8004,38.3471,38.0004,35.225,38.6294,22.5441,36.7252,45.6546,13.9127,116.712,17.079,28.7573,24.5764,19.8431,54.8978,32.0404,7.02451,10.9632,82.9398,97.5863
613,14.4677,34.2584,23.2137,26.7608,28.7607,40.1479,19.3979,38.496,14.0623,112.212,25.5481,3.48105,27.223,25.9192,53.338,30.5006,7.83459,10.5839,51.442,79.4477
614,20.3806,35.4223,22.2921,35.6448,36.9288,29.6723,22.8343,46.1363,14.2172,83.4256,31.2522,26.7773,24.0747,24.9807,51.1764,53.9711,8.3563,8.10459,86.7889,56.8628
615,10.1878,33.9386,21.2016,23.4551,16.8552,22.3236,41.9964,63.9771,10.5287,116.939,19.4252,13.9601,23.7086,25.7032,53.8606,40.821,10.8696,10.02,84.0426,46.2222
616,17.3743,37.3992,21.2635,29.264,39.6967,33.8787,27.3821,51.8497,7.89257,78.0856,23.2347,31.0446,37.8959,21.4738,68.5099,38.1363,11.2554,8.85258,61.7466,57.8769
617,13.5498,41.9733,27.6259,27.8738,36.0709,36.868,46.9534,38.8963,13.8496,86.907,22.6929,19.5486,24.6223,29.2544,53.2132,44.3295,7.06488,12.3063,85.7946,58.2346
618,18.4765,33.8403,21.2449,38.3235,21.2481,38.9253,56.3016,59.1909,6.97065,80.6355,18.4978,31.9074,32.5836,27.3019,74.8137,41.539,9.9709,10.3233,72.2319,77.2459
619,19.8908,37.1617,26.6992,25.7812,26.8307,33.6551,57.9262,59.2145,14.422,101.813,15.9744,33.4219,44.5791,18.6391,53.1995,48.2473,12.7166,5.49794,43.6773,45.7924
620,19.3652,40.6962,35.0717,38.3106,15,30.6627,22.3008,37.217,16.6103,76.5764,15.2411,25.4511,30.1013,22.2521,54.53,54.902,6.23858,12.6128,92.6823,44.6663
621,18.6827,38.6079,21.1959,30.6132,38.8972,18.9113,23.5043,37.8567,12.2692,103.701,27.6536,33.4454,19.0727,20.9494,52.01,40.4545,9.06287,12.5717,100.564,97.8365
622,20.4429,36.5831,21.4274,37.217,40.4652,32.4477,49.6526,42.8959,14.0565,113.428,24.6168,22.5538,17.5452,20.6994,51.0608,38.1731,8.00579,7.97237,86.2507,96.2175
623,16.2663,33.5201,21.3618,37.8684,31.5821,32.1197,25.0172,62.7254,11.0795,77.698,22.5878,34.1361,42.5851,23.3989,61.7695,30.8894,9.19189,10.5342,96.5938,99.4929
624,19.5965,36.8549,21.1585,37.7353,37.8444,25.8609,58.5747,42.1824,11.2382,73.4603,19.838,7.19095,29.4617,8.15027,62.4529,35.9461,12.1707,8.25598,89.7279,71.8299
625,5.29816,37.59,21.6483,33.3425,23.7679,21.0629,46.2456,37.1927,12.9417,115.825,23.617,33.7268,37.2259,26.623,51.5751,44.3632,8.61014,10.0952,87.6874,89.8621
626,13.8419,39.4409,43.2609,5.3279,39.4043,26.7881,53.7456,39.5878,23.686,81.7546,37.9966,35.0215,42.9249,29.2655,57.9395,31.4731,11.6108,11.2594,85.4991,100.108
627,11.0222,33.6963,23.7353,38.2115,33.4399,24.9788,6.27472,53.5421,8.36932,78.6802,36.6763,34.1479,41.3344,17.9615,61.2139,52.3127,10.3773,11.5455,97.0761,90.1624
628,15.1736,40.7886,28.6874,19.696,32.2043,29.5055,51.1846,38.1017,13.5849,88.2052,30.442,34.6251,35.2162,28.5864,51.8313,33.9262,7.63637,10.5288,46.5098,89.3209
629,19.9461,33.5749,35.928,23.4735,26.1954,32.0058,55.0834,49.6667,14.3797,109.175,16.3006,17.4716,13.9297,21.8296,71.111,53.3926,8.35636,13.3887,82.0797,89.0655
630,20.9787,35.1042,20.7035,26.5223,35.5016,40.6952,47.9233,61.2746,8.89884,87.7074,23.2123,21.9004,43.9646,21.7436,50.6742,37.038,13.5972,9.82897,57.7024,66.9431
631,18.3787,35.1915,21.5569,34.4955,24.8271,34.6667,56.8689,65.4403,12.5184,71.8021,21.8832,16.6748,9.81989,23.0041,51.1248,37.746,10.3966,8.52303,53.6817,94.375
632,11.831,33.215,29.5793,21.9686,39.255,21.74,50.2889,52.0196,9.77431,118.227,15.1774,29.3773,30.1077,23.9422,53.6945,33.4783,8.08568,11.0321,68.6278,65.3535
633,8.70864,41.3588,33.7087,37.1615,21.6112,39.6366,54.5315,50.9831,8.81213,94.1838,27.7049,30.8754,39.6474,28.917,50.9344,43.4473,12.4526,4.35757,83.061,63.9617
634,17.4291,33.8647,24.3796,24.4999,25.7401,28.0317,59.0519,45.4379,10.4951,115.538,21.8323,14.414,31.4081,19.6516,58.3417,34.0147,11.8491,12.2736,66.3756,81.6665
635,10.223,34.7278,21.7302,36.1865,15.8443,30.4311,58.251,46.5252,12.4229,76.8274,21.9908,32.6034,27.997,24.2394,59.1791,35.4113,11.4965,11.719,75.9746,98.406
636,19.1291,37.5365,20.7028,32.9762,34.1875,33.1566,58.2945,44.696,4.96617,79.3026,15.5727,29.6439,16.9997,4.95876,55.023,34.1293,12.4177,12.1022,84.3816,53.4735
637,18.0212,38.044,25.3207,37.8234,31.4869,29.1617,58.9888,37.7597,7.71293,86.101,26.2471,34.4533,43.1266,24.5052,52.9648,40.4482,10.2594,6.90123,48.0239,48.1643
638,17.6764,33.5442,43.6688,38.6371,35.8468,28.6392,50.3127,54.2736,13.3283,75.1128,14.7893,27.9789,22.8858,24.4159,62.1523,33.494,8.03214,11.4058,62.5361,87.8626
639,20.6379,35.0458,21.7631,16.679,30.1988,40.6677,32.8612,45.9157,11.5764,78.3032,21.341,4.62073,29.9662,21.8598,60.9362,46.2098,13.2979,8.23838,44.5704,91.772
640,19.5398,35.4963,42.5511,37.1091,24.4645,43.5882,54.0322,39.5859,12.5415,109.213,23.7998,27.8425,43.5518,20.7338,79.723,51.1458,10.2967,12.7768,82.3965,76.5137
641,16.9724,34.4141,22.0566,19.0981,33.9074,38.0338,55.3447,47.7222,10.5146,118.824,17.4147,5.52577,22.2513,25.262,54.989,37.7829,13.9624,11.6649,84.5786,65.9806
642,17.4652,35.5392,21.4844,36.7619,35.4263,33.7732,56.4805,38.8844,6.2148,74.3459,33.4816,21.1795,43.1725,23.2486,60.289,44.6494,11.9903,6.87453,85.478,95.4337
643,16.1004,40.6602,23.6572,36.4556,30.1768,28.5729,55.0803,65.4681,9.44846,91.4214,23.1424,12.6499,39.5778,20.4683,61.9723,30.2431,8.79752,9.144,82.214,93.1089
644,13.9375,37.9392,24.6045,31.7132,25.9538,30.1247,45.1589,53.7307,11.1583,109.355,15.0916,32.4646,34.336,21.7951,51.2578,31.7189,13.902,9.09734,49.7874,79.8656
645,14.5973,34.5608,25.8839,9.70175,30.205,29.7732,48.8378,51.3147,12.3497,106.984,40.9738,19.9035,27.2722,16.6608,81.1874,43.2116,9.67959,6.52513,88.0692,87.9522
646,2.50331,41.5243,21.1777,37.2208,28.6337,25.0219,35.2854,54.9343,10.2198,75.216,21.619,7.75666,45.5857,21.2941,64.9989,45.3573,12.0058,10.6801,43.1195,42.7292
647,21.0805,36.9091,21.055,34.6997,29.2371,29.0072,28.5991,63.8938,2.35216,114.829,42.367,11.1809,38.6551,24.2491,53.2885,46.6784,10.3967,8.00664,86.4823,47.6639
648,20.2751,36.3042,36.7707,36.9552,20.6524,27.2568,42.8068,41.7792,9.67642,112.893,24.3538,4.3354,35.3717,29.3349,62.2386,37.1541,13.3291,7.46338,59.2672,69.9178
649,16.6256,37.9596,32.4365,27.1915,26.8007,27.4924,58.4799,37.0578,12.1004,111.094,15.4465,33.3633,27.4239,25.5213,65.9311,34.188,13.9563,12.5692,52.3813,93.1333
650,17.8897,39.2998,25.7934,38.2118,28.7145,29.5408,14.2564,40.1228,7.21303,79.8858,30.7345,23.3747,32.9154,22.7846,52.2569,36.2862,11.4767,9.54471,75.5911,99.4407
651,19.1677,33.646,21.6851,34.253,11.9705,21.4804,12.7619,46.7673,12.1981,73.3722,21.8492,24.0078,13.9738,26.8939,50.0415,30.6141,10.4498,6.48313,86.9073,102.074
652,5.15552,39.4893,32.4208,38.1937,40.1674,39.9619,28.8477,62.3919,14.2209,103.115,26.3331,34.7905,43.7962,18.7754,65.5856,37.3833,13.9209,7.46886,86.5862,74.1806
653,12.6971,42.2162,21.9102,37.5382,33.8702,30.0184,31.4594,37.9915,13.9302,79.8445,40.5369,17.5586,43.2469,24.1021,50.5888,34.6885,8.82972,11.9131,49.3618,81.1118
654,19.5381,33.9863,25.8185,35.8135,38.6396,43.4142,58.6207,54.6855,12.6483,116.864,15.7014,34.1851,29.0049,11.0411,53.9224,36.8807,9.05089,6.81879,96.4948,82.827
655,13.2613,37.8268,20.4892,7.04497,36.6178,32.3013,53.9589,43.7672,18.5922,84.8098,35.8397,34.7372,39.9554,15.983,67.235,50.9672,12.7892,10.3085,83.7495,99.698
656,19.6337,36.1221,27.5308,36.9154,33.9595,38.7604,39.5277,39.4184,13.0962,78.2313,16.1078,17.5242,36.5079,7.35715,59.4532,36.6987,11.3977,10.8168,69.1613,68.2115
657,13.7436,37.3213,21.0238,38.0908,39.8373,35.2525,55.0488,36.9245,13.457,117.751,21.0855,7.70025,36.9471,25.3175,55.6284,36.8795,11.7035,10.1638,46.8703,48.7215
658,18.4935,40.9991,39.9546,11.7378,36.8306,38.0191,16.7872,51.3685,12.5891,100.914,33.3679,13.6987,36.2071,22.3441,61.075,32.5651,12.2897,6.22267,82.3296,90.5622
659,13.019,34.3751,21.1975,38.1151,33.3069,31.3252,54.3207,46.8085,13.6984,114.81,17.0568,33.0001,22.6206,21.3796,52.0549,40.4636,8.29961,8.58473,85.9387,84.333
660,2.75918,37.5246,25.8297,38.2328,40.266,43.4427,56.5857,62.7213,9.08799,78.5165,37.4491,35.2752,40.1469,28.4158,53.0682,54.1942,8.34276,8.35611,83.17,55.2552
661,19.2762,32.8994,26.8686,11.9204,15.4727,19.2168,57.3685,53.3998,8.59701,86.0033,32.5548,33.3228,21.1213,14.1631,59.1117,37.1504,8.13913,6.29873,86.9397,45.5203
662,19.3571,33.5681,39.7429,38.3257,9.84113,27.4857,43.9878,41.6966,14.1331,109.411,25.6474,18.157,37.7034,14.4468,68.9912,33.7248,11.2983,6.06493,76.6207,58.2203
663,15.7539,35.7962,25.0827,36.6131,40.487,33.873,16.1043,52.7558,12.5285,72.1696,18.193,17.061,43.2671,28.2385,49.5198,33.9,13.8922,11.0027,64.0611,78.677
664,14.083,33.2911,20.5887,24.8958,11.8694,28.204,59.0527,65.2706,13.913,98.1955,32.6758,8.75413,24.5198,21.4234,61.6733,37.2699,10.8016,12.4261,80.2312,33.0075
665,20.9451,36.8034,20.7664,27.0739,40.6921,42.8363,59.4901,40.7239,13.3945,97.6483,26.4266,30.9511,19.8903,22.5708,57.1144,35.3062,9.42941,13.1738,59.0106,62.6091
666,19.3354,34.5218,20.7463,31.3713,33.1282,44.3082,29.9647,48.0667,11.1447,118.062,20.5317,26.9629,26.4228,28.8288,49.8436,31.4349,11.1867,9.60561,85.6062,99.2297
667,12.4657,34.6866,22.2153,32.3386,34.861,30.0272,58.481,37.904,14.3167,91.6186,24.3392,31.0369,32.9315,11.502,49.8431,42.6908,7.65797,6.39918,45.4914,98.4411
668,20.5415,36.4552,21.3663,29.5792,22.1801,22.6845,44.0371,39.598,11.7809,79.9354,22.4179,32.9003,17.9421,22.7258,50.6933,34.9601,8.80605,10.0135,71.9814,63.9034
669,21.6655,35.4093,21.166,26.6956,29.6879,28.4928,24.9521,47.25,14.2411,87.6605,17.6421,29.8974,17.3195,23.7337,50.1664,51.3598,19.0441,8.22336,86.5265,59.5379
670,12.2619,39.6776,44.8106,30.6136,27.2642,30.2201,50.3062,47.1822,14.3267,95.1387,40.5008,25.8732,39.8098,26.3832,74.5478,38.1139,9.50231,13.3563,66.6801,36.9757
671,18.1754,42.1668,20.6088,35.3686,38.0035,20.6371,49.6024,51.5314,13.3775,96.9836,22.1173,24.5987,42.394,21.2842,55.1281,37.7227,14.026,10.1785,68.0164,63.3482
672,20.6315,32.9852,42.3549,34.3166,38.688,26.5493,34.1483,56.5064,9.49088,113.659,25.3235,34.5702,40.7584,21.5341,83.6086,39.9526,12.8009,8.33215,52.2678,103.107
673,8.14832,40.915,21.002,36.76,10.0234,34.1937,51.7358,51.1528,11.9261,76.8264,18.1212,28.8026,27.7601,23.4395,55.9452,38.4511,7.62975,9.72508,85.0456,57.6817
674,16.2614,36.6992,20.0666,33.1676,28.2617,43.8683,46.7799,43.9888,11.7609,89.1107,22.7945,34.9018,31.5123,14.8665,49.6015,30.9323,13.7952,12.9825,84.1588,104.751
675,17.2215,38.5394,30.6099,38.3808,20.8323,43.4923,8.16149,59.7092,14.342,112.629,23.0923,33.2529,29.7184,20.616,63.3441,52.6742,11.7914,12.1397,84.7173,37.1647
676,17.4792,37.9592,20.3603,26.8972,38.0271,26.13,23.4945,44.1147,12.0858,105.218,23.2046,32.72,40.9309,29.745,69.4347,35.0252,9.43832,18.1646,43.0254,72.6239
677,16.9155,35.9296,25.8894,36.0214,39.5764,20.7034,59.119,44.0565,12.9403,117.084,15.9684,5.35707,24.1516,29.4709,66.359,34.7299,11.7479,6.94991,94.722,61.2103
678,12.8545,34.2151,37.84,29.1386,40.5898,41.8091,41.1911,51.4956,11.7,75.7276,29.0372,21.4792,42.4241,26.2797,62.2783,45.9192,13.725,8.40572,85.5613,79.0855
679,17.3172,42.4301,22.6575,26.2445,34.3549,29.379,37.6989,52.7084,13.3503,88.7732,21.4454,26.6468,21.9477,27.6973,51.9521,34.0211,12.3888,10.3884,84.7552,49.7913
680,19.3406,34.1909,20.7314,37.3844,33.1613,42.4947,8.65896,66.2559,2.18355,91.8129,42.2019,3.4571,6.15196,23.0282,49.7485,55.1709,12.9885,6.11245,83.5693,103.168
681,19.497,40.6187,22.8052,26.9608,14.8437,39.9935,34.9798,46.7476,10.701,75.365,21.4759,15.3266,45.1707,29.605,59.768,31.088,5.70735,13.6054,98.78,34.582
682,21.9819,33.6152,24.7847,37.7853,10.9123,38.7822,49.1366,48.5368,4.80503,81.2123,31.6471,30.7726,22.4556,17.0809,51.1585,42.9822,10.3699,7.08673,54.9718,101.591
683,13.1603,32.6085,45.72,34.9897,40.744,18.4897,54.0581,43.2222,12.357,74.1966,22.9285,20.0664,44.967,30.0216,63.7782,33.2705,8.13583,7.53448,55.4804,99.877
684,11.2153,39.6828,20.2698,38.4818,24.2684,29.5277,45.8535,39.572,18.156,92.3161,14.006,31.697,44.0993,27.8408,51.2902,37.3056,9.09407,10.002,92.5639,49.8856
685,17.733,33.5785,20.4536,25.4003,39.7356,19.9631,60.566,40.8637,13.9999,115.198,20.2618,35.9111,42.3064,17.5204,58.7523,34.1262,12.3371,7.54563,41.176,95.7637
686,14.8722,35.6754,25.8319,23.8406,30.1159,31.9414,58.461,39.4442,10.5795,110.892,26.454,18.9987,33.7722,24.5338,69.3439,36.8676,7.95791,11.3487,84.8629,25.5146
687,20.8083,38.9351,21.003,35.8917,21.2148,25.7262,47.922,49.6711,2.84065,73.4009,33.224,29.3212,22.3968,23.7046,54.3477,49.5531,10.8514,10.6126,84.9495,69.1627
688,19.5512,36.5621,43.6607,38.1117,21.5406,25.4207,59.2568,54.5302,10.1149,92.2763,14.3232,26.1222,15.3766,18.8946,62.393,54.8511,13.5457,9.14842,78.534,46.4436
689,20.1216,36.337,23.5439,38.4848,33.5852,29.2545,10.6325,38.9726,11.6823,104.318,28.1477,35.0878,43.8877,19.5182,66.736,28.9451,13.8385,8.76713,85.1122,45.1134
690,18.6163,33.6637,20.8804,28.8732,32.3959,35.2178,47.2155,49.9576,10.464,73.2169,24.3675,35.4724,24.0138,4.56965,76.965,34.3322,8.61793,11.3739,96.9949,33.2153
691,12.7839,32.6294,26.5573,27.1096,28.0894,38.3482,49.5925,37.3044,10.9038,112.522,17.5182,34.3533,19.4896,25.6616,50.0517,53.3669,11.2186,9.89447,77.4762,104.532
692,16.1346,33.3315,40.7561,7.33358,36.2409,29.0989,60.326,66.2062,13.9045,84.7025,19.1349,35.919,42.7463,30.0766,62.0885,33.1633,7.69574,11.7098,84.4337,87.8815
693,12.2932,34.5052,25.7103,36.2634,40.4639,26.4815,22.8869,38.2216,3.1232,85.1924,29.4826,34.2421,31.5767,21.1184,50.8476,32.9522,11.1184,7.66563,41.1179,46.7965
694,6.13229,37.2044,28.232,30.4063,37.3083,44.1552,58.6119,37.4619,12.0756,108.258,40.1504,27.5412,26.6422,22.4527,49.0085,30.7184,6.46346,7.92591,84.9852,89.6191
695,10.11,36.1821,21.545,32.5482,22.0824,28.6378,49.3313,43.3663,9.01074,95.4095,24.0132,16.6889,41.2546,24.1435,53.5647,35.2675,11.7145,13.3752,83.0999,74.0152
