NodeNo,A.melanoleuca,C.dingo,D.marsupialis,E.barbara,L.pardalis,MeanShape,P.lotor,P.uncia,PC1.max,PC1.min,PC2.max,PC2.min,S.harrisii,U.arctos,V.vulpes,V.zibetha,PC1pos.PC2pos,PC1pos.PC2neg,PC1neg.PC2pos,PC1neg.PC2neg
22,3.3997,12.3704,29.9199,8.87487,14.8951,1.6188,8.37246,19.2046,2.20275,25.9767,22.6323,5.83809,6.96732,4.6511,34.7654,29.9035,5.69462,2.17446,29.0763,20.1775
23,4.77219,18.5253,19.688,6.29099,6.86116,2.90086,7.78517,19.5487,1.87238,8.05212,25.657,5.96683,5.21913,4.09067,32.4235,19.8492,7.07203,1.89359,56.8924,23.7839
24,3.79967,12.9584,29.8099,7.93049,13.2135,3.4571,7.73566,10.2339,1.58819,18.4315,19.593,6.5756,7.44414,1.2923,35.383,27.6933,8.2407,2.83785,35.3617,21.11
25,4.2473,8.19857,26.3386,4.93636,10.7223,1.38112,10.4292,18.8386,2.25318,33.6365,21.4617,6.14583,6.11475,4.92599,14.6909,29.6559,9.3107,1.72236,66.3379,27.6017
26,4.1667,15.9898,17.4095,1.99164,10.5193,1.47717,13.0107,9.52271,2.13246,38.7761,31.9286,5.95662,4.1558,3.24169,33.2463,29.6037,7.20021,3.00887,46.133,28.657
27,4.32332,18.16,18.9672,8.29246,8.89148,4.62812,6.55923,11.8501,1.53412,39.2103,31.1154,5.95345,8.11351,5.14804,19.1685,12.2245,7.48364,2.5845,59.3322,13.0532
28,4.37327,17.1504,21.1601,9.75436,13.333,4.46758,9.42275,11.4329,1.23723,29.0747,18.3516,5.4593,6.94282,2.56682,33.6633,17.143,6.02337,2.82832,31.5549,15.3751
29,4.59512,12.7007,19.6486,8.91788,12.0708,2.37372,12.0797,8.51746,2.29737,19.5351,24.4682,6.71022,3.563,4.10579,38.8432,28.047,5.91481,1.60274,51.2008,26.5302
30,4.44431,9.79457,24.1576,4.53925,14.1424,3.14863,10.8086,20.8094,2.24517,9.71236,23.5117,6.4645,4.33581,5.60302,38.4314,14.684,6.47445,2.7288,26.3758,19.7036
31,3.28582,20.4436,20.1564,5.99315,11.782,1.94079,12.0003,14.6168,2.03862,8.92693,32.4325,5.556,2.76542,2.62822,14.4946,24.7816,8.5582,1.04608,37.7503,26.6474
32,4.01806,8.08161,27.7598,2.63484,7.71549,1.64851,8.03587,9.84449,2.46903,7.83484,26.4812,5.77791,7.29454,1.29523,37.2117,18.9708,5.44491,3.18454,29.5213,30.0311
33,3.87854,8.18726,18.3686,10.206,6.57562,2.5206,12.5776,10.1233,1.74311,7.26016,18.8964,5.96973,3.18541,3.92415,21.2576,25.1161,8.48932,1.15817,65.4326,30.7862
34,3.39114,9.86526,25.3144,7.88132,9.47308,3.24328,12.9054,17.0547,2.01569,8.47134,18.8416,6.07009,7.84561,4.79256,26.0428,27.9889,7.9745,3.45018,71.8799,28.2958
35,5.14564,15.8057,15.398,9.79523,6.74257,2.69874,6.77263,16.6827,2.26297,28.8065,19.3227,6.03529,6.95372,2.21588,31.9958,29.9401,6.53063,2.08951,30.8312,25.964
36,3.66282,19.5037,19.7665,7.39826,12.5329,1.6477,13.0069,18.1616,1.93515,33.8523,33.2636,5.98672,8.79272,2.48293,18.0082,31.0563,8.29041,1.10607,74.146,20.2164
37,2.79429,11.7446,27.3923,9.97172,15.1783,4.54518,13.6758,8.78403,1.15551,10.2742,21.3073,7.36215,7.64777,5.1177,39.4766,13.6914,8.47932,2.49759,67.7839,26.2856
38,4.11434,13.0248,16.3586,1.84023,13.7977,1.85244,10.101,22.2523,1.30593,9.80516,18.1944,5.13058,8.54851,5.68299,13.5259,27.1584,6.07532,3.01728,20.3699,17.4993
39,6.5611,20.4802,17.8183,2.1523,6.34061,4.82073,7.38662,13.2316,2.3329,10.6245,25.3686,5.54363,5.09641,3.57264,29.6503,16.7237,6.87313,2.27449,22.9682,30.2403
40,3.50447,8.06963,29.4129,3.84681,7.13518,2.95257,11.6972,11.5492,2.10259,35.367,32.6001,5.68326,2.8465,6.11557,39.664,10.9191,8.46639,1.40865,41.6591,15.0436
41,4.53711,14.4966,21.5372,10.9365,12.0338,4.62338,6.87643,13.0219,2.35597,12.0977,31.2674,6.84474,9.0435,3.82386,19.4514,21.8483,5.83427,3.14588,79.696,28.5136
42,3.78191,19.9704,31.2613,9.74896,8.5645,2.20717,13.9571,15.5537,1.40281,44.0785,17.229,5.86709,6.11211,2.98566,43.8492,12.297,5.93135,1.34607,30.5527,28.7629
43,2.93936,20.0803,15.4855,3.2347,14.6657,3.60838,9.0085,13.4736,2.41601,40.7952,34.0248,6.23422,9.2576,6.35829,8.96986,14.6079,9.58139,1.95482,49.008,24.3381
44,2.9299,9.82468,25.68,2.2857,10.7156,2.0041,12.602,22.5618,3.02644,14.2249,30.3442,10.604,2.30204,4.03088,41.4734,21.5547,7.91839,2.60367,18.7371,13.4792
45,5.02099,18.5718,32.9682,4.13535,12.3666,5.31339,13.7219,18.131,2.77527,21.1511,16.4249,7.71155,9.71967,2.36868,11.5728,10.1869,5.52628,3.29201,39.244,28.1046
46,5.58353,16.284,15.96,1.68142,6.05407,1.74371,8.09615,15.4341,2.50458,12.6339,31.8392,8.19731,9.07127,3.12619,28.7595,10.0914,7.92004,3.73353,78.8726,39.3774
47,3.64803,13.5226,33.209,2.60432,9.35569,2.31366,14.5814,20.8961,1.77965,13.8931,17.8204,5.8727,2.60608,3.35385,11.0666,11.6368,6.86812,2.96775,81.6233,34.38
48,4.86297,6.73699,28.4418,6.93256,14.4433,4.01647,7.14209,12.3871,0.888082,44.3287,34.3616,5.78988,6.29337,2.97907,12.2073,17.257,6.83191,1.90752,20.6116,22.8317
49,4.55167,11.038,16.129,6.60602,15.6614,5.62928,13.6061,19.631,1.05717,6.68302,20.787,5.53743,9.38181,2.38159,41.1879,14.1176,9.16539,3.53181,15.1449,32.0945
50,6.00995,22.4025,29.6168,8.18487,11.2347,1.79438,11.2281,19.4342,2.77759,13.7197,28.8374,5.85324,8.39983,4.0366,10.1362,19.1929,9.83452,2.94689,68.443,41.4865
51,6.67114,18.8797,32.4016,4.31207,14.5665,4.98587,13.1014,16.178,1.40426,9.48491,17.5115,6.14015,5.13868,3.04402,18.933,15.9774,5.00972,0.868385,17.5917,42.998
52,4.98024,7.10913,32.1651,6.12885,13.9352,3.68732,15.0328,9.29144,2.99223,25.152,22.4215,7.90825,7.33774,1.23911,43.5734,9.60523,5.24955,1.6405,60.7103,33.9028
53,2.56406,7.22379,33.6917,2.3547,7.98205,4.24105,9.88617,13.6552,3.11987,12.1972,26.2764,5.98685,9.68676,4.8602,9.84347,21.2416,6.01717,0.912701,19.5957,19.3753
54,3.04209,11.2057,17.5845,11.6801,10.6955,6.35448,6.77197,19.1263,1.94421,14.4484,26.1622,8.13571,2.28769,2.37348,12.6817,28.0856,5.62074,3.99475,41.3204,44.2812
55,2.81838,7.01431,20.8322,9.65249,7.87735,6.4425,14.2314,16.2729,0.784679,15.3367,22.8821,5.70331,8.62754,6.2499,10.1237,27.6727,8.60031,3.45784,87.0913,39.5928
56,3.37954,16.2747,22.6299,7.77119,5.87808,5.70985,10.56,23.1858,1.46176,16.5743,19.0069,7.41359,8.14171,5.66001,42.5682,12.3874,9.42103,3.86349,47.4076,37.0068
57,5.22007,9.56708,23.8945,2.58873,8.95912,2.49483,15.3752,18.2467,2.53328,15.9809,15.2647,6.84769,8.52485,4.207,35.9342,24.8032,4.58909,3.27132,14.8102,37.5356
58,3.40461,8.09735,32.2082,11.7988,5.96596,5.40531,8.67327,19.4199,2.55778,31.9941,29.3136,9.10364,8.12222,4.3123,45.3964,35.4088,5.27136,2.51643,84.179,15.2725
59,3.63824,19.1105,16.5373,10.987,16.2643,2.98813,7.25517,23.3826,0.745901,41.2549,33.3989,5.3632,1.92623,1.18148,9.19944,35.0836,9.53607,1.10364,26.2925,39.8695
60,8.83265,13.4664,27.02,5.10947,16.5058,2.1236,6.27499,20.4639,2.97616,7.60444,35.6656,11.2153,3.50365,4.70193,45.4208,34.1512,4.77049,1.12964,16.9367,33.8559
61,6.73193,22.227,31.5144,9.96257,16.0994,5.46786,5.61773,21.698,2.60973,49.148,34.6222,6.36722,4.38316,5.0614,41.1165,33.9174,10.011,2.31051,89.4563,32.2981
62,5.3417,20.1689,17.659,3.60999,6.55699,5.66127,13.1384,18.6049,2.41469,16.5139,22.7743,9.24532,4.11019,5.90424,24.274,22.087,5.07025,2.80565,17.4266,32.1752
63,4.32082,24.1261,26.5424,11.523,6.95773,2.06955,12.7174,7.82436,2.26135,22.886,14.8711,5.4453,9.26512,1.58792,19.0392,8.469,9.6113,1.44261,69.4581,26.2397
64,6.49434,11.2344,18.7168,4.82254,10.014,6.76675,16.059,24.2107,3.73777,14.4597,15.1903,10.4112,10.3689,6.49811,7.91577,31.5482,9.02669,2.58373,57.4731,17.6219
65,3.83014,22.3197,14.9954,9.85209,13.1895,4.63315,8.1649,16.6318,2.0578,39.8437,19.7355,8.43469,9.5114,5.4355,7.88356,35.0744,5.95157,3.55818,59.7102,44.7816
66,3.16633,22.1439,24.9446,12.4073,11.7938,2.29587,13.3383,10.5069,1.07512,16.9589,17.1172,6.3618,5.49404,1.57098,30.6333,32.914,7.8994,3.89369,74.9727,34.9991
67,4.92964,23.8362,30.4136,2.7932,6.34721,6.3793,11.7519,20.8813,3.73802,27.6595,13.7805,5.07147,10.3327,1.81125,10.3286,34.9667,9.88527,1.43201,76.8027,36.0246
68,2.61906,7.43098,19.7146,9.36205,7.83948,3.94387,15.2557,15.0784,3.12373,12.1115,13.1182,8.46317,1.66491,1.20672,47.7438,32.0025,7.33721,2.0759,18.736,32.9936
69,6.03829,21.94,14.34,2.53725,12.6078,6.05421,8.93402,7.98795,2.10426,8.11279,33.3819,5.71648,3.42377,5.32914,14.9379,27.9265,9.51222,3.45912,31.9894,34.9816
70,2.44406,5.76135,13.2312,7.14824,13.8642,6.02862,14.1111,9.92473,1.94866,20.6043,36.2448,7.69235,7.03851,3.28847,49.1021,15.7839,4.54037,3.13559,53.2956,26.9538
71,5.2333,14.6395,29.7357,2.36451,5.89777,2.93564,11.6984,11.1486,1.75631,13.5822,13.5995,9.9772,9.17868,2.01316,41.4803,10.328,10.215,3.41323,26.1408,37.662
72,6.44195,17.3508,15.2144,8.93871,9.17604,3.12119,12.5561,9.93027,0.705113,6.66932,13.8125,7.14223,8.79297,1.20121,9.76781,20.0157,9.31745,3.20764,86.2983,13.2093
73,7.41608,24.1474,35.8347,2.95782,15.4643,7.26498,14.9803,9.20862,2.60201,49.4195,36.0078,5.83297,9.59141,3.28768,43.6303,15.1031,6.43909,3.95696,36.7829,42.3198
74,2.13691,9.06341,14.7527,11.6911,9.15959,7.465,7.28015,23.8493,3.68129,26.9822,12.9019,6.1858,8.48686,3.61912,50.3529,25.6518,4.84959,3.91631,71.2132,12.5103
75,3.9593,13.5996,33.9246,1.61534,8.21435,5.16089,10.6889,24.5483,1.99956,23.3615,26.5861,5.27602,10.7912,6.0052,22.797,35.92,5.07103,2.3872,19.8173,34.223
76,2.92352,6.8476,20.9886,5.8703,15.1494,2.40979,8.68751,8.51529,1.77676,20.2215,28.0743,10.6716,8.36173,5.90903,13.2819,12.3277,8.81907,3.15137,34.7531,43.7014
77,6.96673,9.53092,12.8241,11.4967,7.25851,3.6389,6.86716,5.85566,1.09444,7.02541,34.7819,6.34751,10.6245,3.28148,43.9771,10.6054,4.99125,4.66083,16.6195,21.1261
78,3.71955,20.123,20.4852,2.43258,5.63146,6.39029,17.192,23.4566,3.83185,7.2086,37.6406,6.86071,2.43129,5.05445,52.165,9.16793,5.05623,0.709275,79.9521,38.0056
79,4.91019,16.7522,33.4602,3.04447,6.2808,6.79992,16.7636,22.5484,0.421935,14.7429,30.4765,9.44417,2.10441,4.182,37.7433,12.7336,4.15706,1.7792,88.2625,37.3569
80,5.71683,18.7405,35.5294,12.4819,14.9024,7.36152,16.8477,10.7844,2.57919,12.0255,20.6545,10.3913,9.40988,7.10456,47.3345,8.59389,10.544,0.90592,14.3565,28.2277
81,3.0371,23.7748,32.7982,8.33637,11.974,3.02101,16.1564,12.8431,3.05782,49.498,24.6784,6.94235,10.7309,5.07904,48.375,20.2232,9.11401,4.54589,54.1978,22.5798
82,3.39025,13.4841,12.6509,12.662,7.59954,7.20004,14.8204,18.9233,3.70306,12.7072,24.0208,8.44315,6.86783,6.36836,6.78709,27.6479,5.49058,0.778602,13.5202,46.2914
83,8.34356,23.2661,32.0214,8.73835,10.6118,3.04973,6.62581,9.35928,3.4972,53.6297,32.1571,9.83711,8.13049,7.3609,32.4563,10.8122,5.10056,1.97865,44.3716,38.2163
84,3.71889,11.3822,23.5368,1.56683,17.2727,3.25225,8.06174,14.2691,0.522873,26.3406,32.9515,4.82511,8.61248,6.41233,41.0858,10.7435,7.03234,3.66868,23.7308,20.5335
85,6.99502,24.7714,24.781,7.5983,7.41532,7.90029,8.59142,21.3662,1.47877,5.69426,17.7277,4.87433,3.7501,0.884017,15.2697,30.5361,9.43276,2.92417,90.9302,43.8732
86,4.75112,5.67072,36.4732,1.53359,10.5508,8.6476,9.52434,7.13345,4.33438,48.1373,12.3982,9.63395,10.987,6.94229,35.1663,7.4358,6.37305,2.52479,15.3795,40.6057
87,3.37276,6.43043,12.8546,6.90787,5.7331,5.95766,17.4169,15.243,2.5932,49.5927,37.4953,10.1167,1.52066,7.25677,19.2895,7.8829,10.1183,1.20355,91.6592,33.497
88,5.14801,7.17449,28.3941,11.8706,16.8247,5.32938,13.4011,10.249,2.37494,20.9943,14.337,5.39572,4.79628,6.8451,20.5749,25.5733,8.39408,4.41144,40.6051,18.1453
89,2.33912,17.0418,17.6709,3.05278,14.6887,6.46324,14.2005,22.0173,1.68186,36.2288,38.1747,5.75936,4.39936,1.27625,12.0869,15.2685,10.2289,1.14042,58.9766,37.5317
90,3.39544,18.7035,15.0484,13.5123,6.52962,8.61624,12.5278,6.81024,2.90436,51.4176,18.395,10.5468,6.32827,6.18727,15.5905,26.1878,6.79987,4.07103,17.5145,30.0401
91,5.54007,5.60572,29.7676,2.91682,12.7135,6.18461,9.20949,21.8845,1.15459,26.676,18.7737,15.3683,9.86594,4.50478,7.47397,29.559,8.52133,3.5933,86.1426,42.1648
92,6.44483,15.9491,21.3885,2.20453,16.61,7.44906,20.2733,7.21475,1.17272,15.3373,15.7567,7.16045,10.0694,3.85924,6.09404,20.5561,4.50674,3.29748,11.8412,47.9481
93,7.51359,14.8996,36.6037,2.46392,5.75764,5.1393,16.1657,23.5291,4.49019,21.0449,13.9653,9.58258,4.74376,1.23193,54.06,33.8438,4.08464,3.04567,23.6273,36.4113
94,4.1223,6.13498,12.8906,11.5113,16.0226,8.19887,11.4996,23.4372,0.677742,44.9982,29.9765,6.07535,10.8866,2.19361,53.054,36.215,4.09115,1.68234,72.3331,37.0726
95,3.76053,25.1046,12.9457,3.88879,7.74279,8.98658,12.693,25.7744,1.93183,39.015,15.747,4.91717,4.41829,4.95281,8.89908,33.5807,7.56982,6.86841,18.402,14.8179
96,2.29958,8.23159,35.5866,12.1362,17.3856,4.51022,17.5664,6.5165,4.17328,45.2442,20.2882,7.32722,9.57901,4.28095,54.6937,11.3377,7.38855,1.46948,25.6639,40.9196
97,3.66759,21.9856,17.0311,5.15456,8.42362,8.91205,6.02587,5.57605,4.69661,27.981,31.2316,4.51478,9.31487,3.35599,26.0178,8.07466,10.7481,3.86103,13.3608,27.2849
98,3.10608,23.6726,15.7248,4.58511,5.92946,2.6483,8.71989,24.5993,2.70439,28.4504,37.5587,7.13292,10.1005,7.35172,11.8577,7.34397,10.7133,1.71422,15.7058,38.9089
99,3.99057,10.6732,28.2355,10.9742,9.29379,2.72148,11.6227,5.73194,2.58924,38.1565,26.1286,10.7295,2.92196,5.95467,50.5286,32.9176,5.5654,5.10756,89.9189,40.1722
100,1.88336,26.7523,37.2714,5.20772,6.09306,7.58553,10.4212,21.4673,2.04097,21.0207,34.9394,8.35432,8.61,7.33634,55.8857,21.5562,5.4517,2.16371,54.4177,49.8665
101,7.40915,22.4669,25.8098,6.04241,6.68496,4.60079,5.45407,25.2708,4.63854,12.3283,26.0181,9.15979,8.08014,1.32347,7.04644,15.9376,10.6385,4.52037,10.6056,43.6594
102,2.78356,12.2806,17.5041,14.1696,7.47255,4.08565,16.8102,8.35478,3.90867,18.7214,11.5466,10.874,11.3561,4.22144,49.9107,15.0715,9.69997,2.45906,79.5672,13.4732
103,3.55318,26.6423,34.1047,13.0767,5.5712,5.84616,15.2215,23.8905,3.43048,33.42,11.961,10.4301,10.7505,0.890679,29.5502,24.5099,4.88802,2.53271,56.7797,9.81236
104,4.06764,6.82358,11.6871,9.54829,14.3478,4.03168,8.40114,11.149,0.459968,28.0173,28.4974,10.4038,4.5388,4.65339,12.8839,19.598,4.39336,0.77324,41.9813,11.3522
105,6.21282,7.65965,26.1503,3.07211,17.5013,9.51501,8.60378,16.267,2.07609,18.1093,38.9178,4.4462,5.8806,7.21674,58.5007,9.24081,5.76239,0.527641,74.2745,10.1612
106,4.14512,24.6054,31.8996,6.64341,10.8461,9.5326,18.6769,5.86081,1.63067,27.5613,22.6412,11.418,3.47838,3.95233,8.55507,6.78201,10.1539,3.86473,21.9171,35.2973
107,7.05751,5.28833,35.3248,13.49,16.6706,2.45578,15.1038,20.5327,4.37779,47.3962,18.9298,4.95025,7.37998,7.06123,51.4262,37.1595,11.0475,3.53503,22.4927,20.0612
108,3.06589,20.1761,19.3238,2.64966,6.34371,6.72458,16.3226,20.2254,2.91971,21.1927,28.3623,7.45107,7.60416,1.32792,44.6473,38.844,3.69406,5.30545,13.2907,49.6141
109,4.95561,8.1999,14.3067,11.3171,6.31572,5.93825,13.9804,24.3745,0.540306,50.1848,21.8184,6.99891,1.6407,7.02384,11.6683,11.8468,11.1597,5.11009,38.3592,35.3611
110,2.39848,27.0248,22.0108,13.7325,9.30718,5.18575,17.1228,25.5355,2.04626,8.33172,12.6135,9.55371,1.03232,4.32225,54.2504,38.3156,4.34647,0.743359,28.6696,40.0966
111,4.1982,9.48977,34.1779,13.9134,17.8921,8.07659,26.2723,4.23361,5.0737,19.7205,10.977,4.16925,5.2686,4.31671,47.4496,34.317,8.18552,3.32666,75.5758,28.3082
112,6.91416,25.673,22.5987,1.86626,17.5116,9.80579,6.73627,5.74704,2.00757,7.69622,37.7992,7.7744,4.95548,2.93798,38.4187,40.0632,10.4882,4.20487,20.7634,41.7537
113,4.899,22.3523,29.5073,4.09786,6.18525,5.74896,18.8767,12.4238,2.06545,31.1305,11.304,6.32609,1.60654,6.07109,53.7151,32.6354,3.60517,1.11654,56.3858,26.5887
114,1.84475,8.69432,36.0546,1.28065,6.52364,9.91839,12.2074,9.70582,1.04039,47.1063,39.5627,7.55578,11.131,2.21015,13.4637,28.443,8.37085,1.97183,21.7804,27.004
115,5.27284,27.7847,18.3112,1.87454,6.76149,7.14828,9.25844,6.67977,2.01359,15.764,35.997,11.4387,9.75938,1.10082,62.1098,26.6787,9.64898,3.50781,88.6112,44.8128
116,7.21289,15.5149,37.2054,3.70684,16.5787,8.77852,7.22232,4.04501,2.14561,12.9091,34.4716,5.66552,4.01007,7.98313,9.08939,40.3871,9.36376,4.1767,75.2258,44.7365
117,1.74288,11.3169,12.8993,3.54044,8.61818,10.0222,8.52375,7.45968,1.5632,13.0819,41.3288,11.0352,7.57799,6.87227,31.5142,10.4495,6.19453,4.46383,102.633,48.6818
118,5.91862,13.2482,16.8447,3.51784,13.2704,3.22182,18.9203,26.1773,1.56149,11.4224,9.35892,10.4391,7.90688,6.12581,48.0093,30.409,10.9682,3.11333,55.5644,32.5583
119,4.74336,16.7452,37.8879,14.0515,5.66834,10.2173,12.6378,18.1584,1.13491,24.9645,36.4992,5.07005,11.7834,7.89193,7.65604,23.0143,6.66943,2.96961,98.2543,48.6568
120,3.19166,20.2484,32.3436,8.80835,15.6122,8.65708,19.8784,27.4169,3.35262,19.9218,34.4845,4.13955,5.0554,2.1004,7.04962,38.6736,4.19635,8.32766,9.35264,13.9372
121,6.68827,26.7252,12.4628,14.8093,5.94671,3.9753,9.50888,4.65659,3.67024,34.4823,30.6421,12.0878,9.93448,5.64197,53.1678,39.9722,3.92799,4.82189,20.8169,21.4162
122,7.31856,24.2186,24.7342,8.89008,7.97997,8.29485,8.23621,23.7047,2.69228,38.7896,14.7618,8.6622,9.51894,1.03126,60.0213,39.5354,3.82371,5.44218,87.6173,22.3667
123,3.65614,18.8779,30.2033,11.3847,10.5649,8.16494,11.6458,5.10193,4.33567,58.5636,10.7815,14.3622,10.4104,4.88829,18.4864,39.8575,11.1533,1.42826,9.45192,48.5642
124,2.99759,26.2992,35.3753,4.49407,18.3445,2.49009,11.6888,4.46594,4.12342,19.5513,11.9944,8.32782,9.37089,2.81776,20.8767,9.12847,7.63647,1.27557,26.7936,45.355
125,7.33036,5.57579,26.1724,14.9667,18.0262,9.64192,18.9614,6.41109,5.51029,60.3099,9.81432,19.9602,6.79116,8.4174,12.2804,31.2772,10.2653,2.31347,23.9457,52.4625
126,2.60565,6.58348,38.6022,3.7711,14.5371,5.92148,18.5922,25.2846,5.31736,33.4665,8.92192,6.90181,5.71397,4.42795,60.1988,40.7023,9.45546,5.03764,103.336,45.7578
127,6.54568,6.06736,10.3009,4.03923,5.51357,5.23679,19.0419,26.0204,0.924295,54.8215,15.0362,11.2251,5.55841,5.25805,9.28627,16.5797,3.98687,3.99467,38.406,11.4005
128,1.50516,11.4929,14.3466,10.5552,6.10856,10.1175,9.26269,6.27173,5.09118,37.4016,38.0633,7.67526,0.920833,7.06184,21.8314,36.632,8.77401,0.519693,103.637,34.9905
129,2.09084,6.52559,10.709,11.2926,6.26501,7.6126,13.4212,5.71615,0.639159,17.5795,16.7629,6.54255,10.9924,8.19362,44.8667,9.47912,3.29578,1.86646,24.8232,40.1508
130,5.60357,7.47141,10.4182,7.05563,13.0953,2.68841,10.0474,2.74714,0.7008,18.1831,23.2556,9.73388,7.17491,6.19336,11.5107,7.0486,6.99435,3.34897,25.6629,47.1002
131,4.07329,27.2513,14.4639,3.31693,7.7577,10.4843,13.6933,19.9189,5.11776,34.199,24.5287,10.2293,2.14256,8.43145,61.92,22.1617,11.1963,5.69096,19.8182,23.1935
132,4.23097,21.9661,12.962,4.89763,12.0657,11.2871,9.09323,12.0683,5.45136,13.3543,31.9505,4.23674,11.8727,4.77867,35.9714,12.4346,4.81638,1.06197,26.333,48.4758
133,3.19353,8.60499,10.4662,3.7531,5.61588,8.85937,8.31181,26.0029,4.79176,35.6476,9.3111,5.74055,10.819,7.02892,37.494,15.1019,4.84626,4.50317,95.6319,7.65135
134,7.02491,27.5446,34.3534,14.5001,18.7292,10.7956,20.0351,15.1027,5.14798,47.487,41.8662,6.98356,3.47329,1.78272,14.1863,8.13808,10.9827,0.820931,23.7387,23.5112
135,6.1817,7.03181,39.1891,5.9108,6.90076,6.03636,12.1845,6.74571,4.05628,13.2623,39.158,11.52,4.1537,7.83536,15.3078,25.7716,4.24084,4.71381,38.1753,11.4172
