NodeNo,A.melanoleuca,C.dingo,D.marsupialis,E.barbara,L.pardalis,MeanShape,P.lotor,P.uncia,PC1.max,PC1.min,PC2.max,PC2.min,S.harrisii,U.arctos,V.vulpes,V.zibetha,PC1pos.PC2pos,PC1pos.PC2neg,PC1neg.PC2pos,PC1neg.PC2neg
1565,24.4931,50.1881,26.8521,39.5935,46.9688,37.548,22.2405,43.567,18.011,7.76109,43.6613,43.0293,27.5807,22.8895,36.4696,33.6698,21.5401,15.8858,59.4452,143.646
1566,39.8796,14.9069,28.8035,25.4784,37.8579,36.9082,37.5697,36.6826,22.6872,13.6104,43.6948,4.80276,8.32413,19.0551,14.9501,22.8456,10.7255,20.0046,103.849,155.18
1567,19.5762,54.9594,5.28165,25.2171,19.3154,28.1394,41.1199,52.2787,19.8343,43.3551,36.0136,39.9204,28.3952,7.88456,21.0465,51.5262,10.3468,17.2501,105.112,103.618
1568,24.6716,21.8367,36.8146,32.8636,57.6926,22.9044,31.9758,67.6355,16.2249,25.4333,22.9536,20.3767,14.1128,29.1704,50.8697,44.7469,15.4196,11.5995,128.963,156.178
1569,22.9429,13.3441,13.3539,33.6667,36.7338,17.8742,22.7507,43.372,17.5249,50.3997,10.2776,19.2886,29.5083,23.2951,63.1299,31.7777,19.847,16.8043,83.7385,160.157
1570,17.6396,30.5908,39.8658,47.2549,24.9373,17.1171,34.2369,57.6532,15.916,44.7782,9.58126,28.4176,16.7368,30.9387,11.7878,6.3888,19.6992,13.5361,5.72141,112.841
1571,20.9055,49.4372,38.3189,30.159,14.8014,47.3436,33.5072,53.1541,8.4264,114.061,40.8661,17.8626,24.6496,16.4893,64.6788,16.1632,14.4645,12.2447,12.7401,49.089
1572,26.1231,7.51042,28.8303,39.4286,51.7767,18.1296,68.9455,51.5936,16.5119,112.362,45.6422,12.622,22.8542,33.8304,16.6405,12.0953,10.1656,16.4616,108.47,54.9469
1573,27.0705,16.4251,31.8954,26.3499,29.3023,24.9213,17.0389,51.0207,7.62174,109.959,8.34084,17.2216,30.591,5.55999,52.1682,40.7547,11.4972,13.3975,118.402,142.55
1574,23.4848,37.8919,24.1916,28.7852,31.1085,37.9912,19.8816,54.4572,15.7965,82.672,17.6777,36.8437,26.368,31.1061,15.3766,17.6462,21.7802,13.6693,86.289,107.903
1575,6.61882,25.4432,32.1392,31.8192,42.218,38.4793,25.6909,52.33,16.0501,37.706,10.4059,33.5524,29.8406,32.0131,65.5424,43.3059,20.4009,13.4756,71.535,92.5326
1576,23.8861,8.55055,37.4886,26.6316,14.8562,17.1284,69.0646,57.5474,16.7712,88.4634,14.9808,42.0835,23.0276,32.7422,52.21,51.8243,20.8115,16.6749,137.273,38.0868
1577,21.4613,41.7629,21.1044,24.2457,59.5223,19.3541,36.5943,45.4951,16.2897,121.742,48.9728,49.1707,32.6558,17.3897,28.1572,30.7016,23.5891,13.6202,101.956,159.597
1578,22.2677,38.2794,40.8821,54.4711,39.8712,44.1747,19.0868,56.808,14.8781,47.5863,47.6255,18.2281,33.4138,32.4985,41.0856,38.1092,20.7343,15.5664,52.5251,161.53
1579,23.5693,35.3762,34.6557,23.509,38.4836,39.4539,72.0562,61.0691,16.0332,71.0234,40.5604,46.9891,20.6171,31.9447,49.4258,20.0376,19.9769,13.251,37.8899,58.3618
1580,18.124,39.985,12.9065,32.1348,58.7517,35.2705,21.08,51.9006,16.6449,108.632,7.68613,1.82651,19.5605,33.6094,16.4376,26.3123,17.9442,13.0442,124.93,118.205
1581,16.9135,36.736,38.4793,48.7424,23.3307,45.7206,19.4331,67.5815,18.8795,64.5422,27.0627,26.8824,31.1173,21.553,38.8597,37.0532,15.6019,14.6749,73.8287,84.4693
1582,23.38,7.97334,36.6237,39.3216,39.0456,14.7266,49.0388,68.8161,12.178,51.6879,9.63859,43.4981,18.1038,32.9338,21.2783,11.3299,11.0431,11.1006,77.9008,138.641
1583,22.7933,8.77037,30.0785,22.3826,14.4374,17.8768,45.1127,63.3705,17.5261,72.9159,10.7441,8.45552,9.52714,12.5742,26.8255,45.9343,12.0906,13.0024,68.193,115.674
1584,22.9808,41.761,15.7947,24.202,39.2496,23.6166,65.1398,42.595,16.2105,16.5087,33.9728,38.196,19.0129,27.8832,50.1266,16.8879,15.0224,2.31644,131.802,102.586
1585,21.8348,9.63775,10.9895,39.9449,26.7396,38.0938,18.8859,43.3167,15.8176,59.7762,31.2161,21.8731,19.6922,25.914,42.0343,29.9523,19.758,15.5384,11.4358,142.268
1586,16.0119,37.1074,20.2026,42.7456,36.4972,47.348,18.3197,51.6331,18.0788,32.4314,46.2145,47.9168,43.6416,17.982,56.5399,47.5932,22.3442,14.9278,123.456,35.8826
1587,26.9076,45.0762,22.9172,26.2396,24.6722,33.3685,24.3199,61.1298,15.9679,87.3723,10.5867,17.7427,26.9119,30.596,54.3493,42.5488,19.9443,13.0459,76.8741,115.067
1588,26.1198,27.9778,37.3405,36.5365,59.1866,17.6933,48.3669,42.3874,13.2214,118.918,38.7445,41.4989,18.342,16.8936,17.875,43.2259,20.8623,13.3976,97.7522,133.726
1589,23.3025,47.8484,14.5301,39.3115,58.9114,38.9532,61.8868,52.4354,16.472,85.1342,36.4117,49.4665,15.8239,32.4787,12.6209,16.5098,7.13722,13.6404,10.9434,137.724
1590,25.5874,33.2531,17.1506,14.5396,58.3909,36.045,32.7106,54.3239,16.1,15.6412,44.7369,48.9142,32.1344,34.0362,64.1137,9.24535,10.2504,12.9726,43.804,46.5179
1591,22.6284,49.2118,9.01231,22.1618,18.3516,35.1244,20.9591,55.9743,18.6307,123.53,11.4849,49.0864,22.2812,33.0336,50.1625,49.0175,20.1928,13.0404,8.67497,120.853
1592,26.6539,32.3794,36.8532,22.5827,56.5964,48.1794,28.8502,51.86,16.0838,116.045,9.40335,26.8324,18.6454,20.4532,57.9496,48.8264,9.9909,13.0473,68.6018,168.098
1593,21.6541,18.916,18.1428,59.1617,27.4762,20.7341,33.1673,48.2568,16.6375,58.5919,7.84069,45.6674,26.675,31.6665,23.5171,28.3077,12.0772,12.9512,55.5051,25.5915
1594,23.0432,10.547,27.105,28.0676,30.7981,21.6473,34.0334,54.392,15.6464,59.7931,20.8811,42.3604,31.9191,20.8503,54.9885,25.4677,11.2591,20.3364,82.285,26.0528
1595,29.6591,49.7934,10.8144,22.9824,75.077,37.3611,17.2842,54.0507,15.1926,64.8502,28.1556,28.9353,26.6788,29.0623,11.3495,20.8452,12.3359,13.2962,58.222,198.656
1596,16.5338,23.7086,36.1302,36.9596,19.1197,35.8466,72.2262,59.6353,3.88238,123.201,44.6631,19.6652,21.458,26.7537,59.4133,12.3442,13.2585,17.6463,34.6403,139.501
1597,26.8096,25.4931,8.79562,27.9529,59.4723,20.379,69.2618,55.3676,16.928,98.6807,39.95,30.8134,26.908,33.383,14.6434,9.97114,13.9988,12.9299,65.8608,106.59
1598,22.3474,25.7653,33.5373,54.567,16.8628,39.6606,26.5947,49.8088,16.1363,102.256,49.1705,38.7628,32.1673,32.482,12.5924,30.8303,12.318,20.5223,93.9563,26.1749
1599,26.7815,13.2641,33.818,45.2871,16.2425,18.3051,52.6581,62.1175,16.8942,48.0169,15.4271,24.0807,33.3954,18.4125,17.1517,37.7302,11.3921,14.7196,131.293,155.956
1600,27.6124,55.0818,39.9847,20.3218,37.2589,48.3412,32.2967,43.0326,16.5037,15.4338,41.9611,46.2026,16.6831,30.6472,46.2065,26.0398,19.3079,19.6335,97.5659,145.73
1601,23.872,18.4634,19.0634,38.2694,34.258,48.6285,45.802,65.8038,15.3622,39.6343,32.7903,15.9037,23.1481,31.2695,28.575,49.7137,21.3593,13.8778,93.7982,31.6537
1602,24.3437,29.567,7.92313,40.7322,39.6465,45.0924,17.37,65.0974,14.9072,128.189,33.516,35.7461,7.17345,32.7687,68.133,7.6507,10.9764,14.609,39.4231,94.428
1603,22.3083,14.5581,9.3762,38.1587,14.7102,37.7208,18.1165,53.8776,22.9071,96.1014,32.1234,17.4318,29.187,21.4753,42.131,15.3039,19.189,16.2697,89.0249,135.894
1604,20.6415,42.2737,28.7618,22.7207,21.3374,36.4263,65.5604,44.9909,16.2739,67.5885,18.7507,42.6055,30.8834,22.4325,9.72278,43.638,25.4434,13.8381,63.1462,43.4116
1605,16.8354,36.9315,40.6947,37.1276,35.7097,46.6002,21.6412,58.4081,16.3489,47.9609,27.9736,36.8664,22.5235,20.1069,55.4304,18.6755,16.1848,8.67959,136.286,132.604
1606,24.5289,54.9634,34.0577,42.0994,36.7579,47.8768,32.3541,53.1284,17.0291,8.12531,48.9761,41.1573,19.7211,36.0461,67.9177,53.1676,11.8525,18.3205,23.589,128.487
1607,26.8956,55.2661,18.5494,36.2416,50.9962,26.7639,24.1539,43.7312,15.5231,98.4233,46.2452,45.1253,27.1074,24.8173,58.7605,41.8003,14.377,13.1124,80.3831,34.9738
1608,24.3932,55.0582,36.5165,40.8718,39.0212,19.3965,37.6259,51.9125,15.7616,17.1921,43.5852,19.7841,34.2755,25.4568,68.6261,29.0711,20.5517,18.172,114.953,130.169
1609,22.3436,6.93505,36.4432,7.71553,39.5645,31.5914,51.1407,46.1,14.3395,28.0545,26.4182,27.9681,6.4624,37.1168,47.2866,27.7614,19.3143,20.3746,76.5467,86.0563
1610,2.61629,29.8385,43.167,42.1697,57.5092,37.5221,61.8457,49.4241,17.4479,116.78,47.1322,34.944,25.4924,35.3977,21.4785,51.8785,13.9636,15.3808,87.7655,17.8095
1611,21.4816,50.1056,10.3429,39.552,38.8619,36.5653,25.0762,51.7031,16.7213,26.0272,30.6661,35.4259,23.132,29.2671,62.093,13.5518,11.6857,14.7269,116.82,144.746
1612,22.5582,21.7811,8.47957,22.2555,36.7416,33.6483,71.3594,64.1981,16.9266,117.039,47.892,43.7958,32.5942,11.0263,31.679,14.3245,11.3844,20.2939,111.457,159.595
1613,5.38655,20.7338,8.30894,37.5923,38.0964,42.9018,21.6355,44.8005,16.2169,120.51,32.8032,38.1008,32.0595,31.846,64.1044,45.4715,10.3391,14.0589,119.527,36.9815
1614,5.50523,17.8541,19.1496,40.2252,58.3435,16.6436,25.7533,50.2773,15.7852,71.7007,41.8409,37.6644,19.0511,34.731,68.9115,50.9355,12.8939,7.0544,21.9722,86.3052
1615,27.2977,46.1587,31.8033,60.2019,59.3878,38.2708,54.261,47.355,15.4285,14.9944,9.55917,48.6487,33.5116,22.9054,47.284,14.7401,10.0799,16.5731,122.088,122.904
1616,20.6316,12.5094,12.3939,60.8941,49.8164,28.645,43.6978,65.6385,14.5782,15.613,8.17977,36.0702,19.671,30.6303,67.2227,46.882,15.8395,17.6456,113.629,130.432
1617,25.008,5.7415,32.9583,29.5201,43.4862,37.5307,36.1119,49.184,16.9115,73.4113,25.4958,31.7965,15.8409,23.8353,38.8874,48.1487,20.573,30.0807,52.1927,69.1864
1618,15.8634,41.3601,13.6699,42.328,51.6492,37.3757,30.5147,53.1064,17.5318,81.1383,13.6474,33.8642,30.4577,23.1618,68.1014,52.532,20.4542,15.6988,130.508,110.243
1619,22.0677,30.2262,7.97431,49.8931,17.3921,42.0675,72.7797,51.4313,13.3293,22.5826,44.2087,48.6678,21.8487,16.8171,20.3039,32.864,21.1438,12.8883,23.9346,145.84
1620,26.7993,11.5008,40.0114,38.8412,26.6221,37.6408,17.5252,50.0586,17.8323,104.949,14.2559,31.2306,32.8654,33.7653,15.1194,9.48363,8.18338,16.1172,95.7913,26.4474
1621,19.6089,45.3821,16.4885,31.2929,34.838,38.9935,19.1644,62.7446,12.7586,22.6613,27.305,44.3076,33.6715,31.0043,24.9363,14.3603,20.1645,18.3709,125.978,149.987
1622,21.8512,25.2899,28.787,46.0735,30.6916,47.1413,34.2311,60.2133,17.0416,57.9886,12.85,17.6113,33.2559,30.5357,13.6337,35.9447,7.42162,21.5075,141.814,139.474
1623,25.8825,7.40299,8.57572,40.6565,43.0965,24.0802,23.3432,51.5159,19.2235,92.0565,38.7788,24.1741,19.4778,21.8752,29.8802,41.8646,20.2712,9.67733,143.658,24.8141
1624,20.7572,48.7277,8.43084,35.381,27.3503,17.7875,63.7581,62.6811,12.8543,92.4326,44.7915,37.5502,12.3715,24.1095,46.7037,42.3098,10.4746,17.4635,140.789,54.7985
1625,19.4439,8.91342,5.75017,22.2797,18.8976,33.0778,22.1546,58.5814,15.4994,13.2282,16.6643,32.1943,30.957,33.7964,26.2802,46.8687,21.3439,14.8003,142.337,144.456
1626,26.333,7.28525,42.1087,23.1116,14.7499,18.8888,33.2008,53.6753,15.2342,116.238,9.53551,40.113,33.0481,17.1861,58.3716,9.27953,20.7,13.3922,134.586,86.0339
1627,19.6349,9.30316,21.1222,23.9399,58.02,17.896,3.56723,48.7809,20.9989,26.4311,20.2298,21.3733,26.4041,19.665,66.3142,14.468,20.2671,18.4398,10.9299,10.2604
1628,23.9725,49.1068,41.267,35.6086,46.2243,16.0708,63.647,55.9749,6.35972,106.892,17.9814,39.7168,17.255,35.9079,5.93779,25.045,15.399,12.6122,4.23086,137.534
1629,22.8252,51.5247,26.8073,48.2719,48.6863,34.1121,32.0111,52.5438,16.3387,84.6898,15.7649,42.1844,17.0333,28.1853,49.6356,8.56966,12.8065,14.3787,25.3087,144.638
1630,26.1481,28.5589,40.1768,40.7752,34.0878,17.995,36.1692,55.6311,16.4991,107.739,48.3996,19.0666,22.0262,32.4839,21.4847,32.3872,13.6864,12.9859,133.826,133.021
1631,22.5331,35.1252,25.2553,33.7517,45.5859,44.8324,69.5082,50.9898,8.67252,16.2769,31.4129,27.0104,23.1728,19.2931,57.819,40.3484,10.5678,19.9505,43.2715,70.3532
1632,21.5612,48.8227,8.60862,52.4918,48.8278,22.416,20.1832,51.3568,16.4874,37.7197,36.61,30.1949,18.2904,18.1872,17.0706,28.1907,14.9387,13.1474,128.998,99.3247
1633,24.9376,10.0727,10.3042,25.8309,39.1262,17.6885,34.5146,62.7638,16.7497,42.4127,45.9417,20.4166,26.1823,35.947,47.1342,52.4803,22.6485,13.5496,15.8508,146.567
1634,24.6556,35.1235,13.0348,43.0364,40.1105,23.7581,37.6861,42.6587,14.5528,122.654,6.73623,38.4297,31.6751,21.4707,61.5938,22.7895,16.9496,17.7223,63.7928,150.818
1635,29.2686,14.6096,29.6389,21.6155,42.0306,17.7409,32.4399,55.9509,15.2805,31.0483,24.5922,32.7773,27.6227,26.9151,67.9941,8.3419,20.2806,16.6217,129.371,148.585
1636,8.93081,18.8093,35.0774,21.6067,46.352,24.499,41.141,50.5391,19.3586,29.6659,24.7199,42.0888,18.2304,24.5558,35.3998,52.9514,21.7164,2.84587,18.1859,91.4565
1637,22.2948,44.1668,40.0753,38.0618,33.481,16.9594,72.3611,51.0972,15.9518,24.7307,42.4134,43.828,3.61129,33.5236,34.1547,37.84,13.6176,9.38455,70.3419,163.893
1638,18.6977,15.8016,7.4355,22.3296,44.0611,39.4174,63.3698,43.0661,20.2034,36.513,41.1893,9.84943,21.5016,36.1005,69.6283,7.25746,20.3764,19.9739,144.044,44.62
1639,18.0509,7.47005,38.46,37.9528,57.5959,30.7115,29.1484,52.0631,14.0932,78.8638,20.0897,44.1301,16.2795,16.4349,70.7796,7.79823,21.7515,17.806,22.4967,164.964
1640,20.3876,57.3469,13.6278,35.198,36.9132,36.8392,29.2718,63.748,12.2638,106.367,44.4047,23.4705,18.3086,29.9381,8.20857,25.6041,11.7852,13.4112,136.274,129.868
1641,21.9805,47.5935,6.01339,33.4155,44.5868,39.171,55.666,52.216,17.7901,13.2118,32.3032,25.9744,22.0818,32.7172,10.5653,37.2273,16.993,14.0739,13.6581,88.3697
1642,15.7883,9.19696,40.9099,43.2954,38.7204,17.0465,25.4872,66.3025,18.8328,109.543,18.8429,21.496,18.3178,32.874,7.14975,20.6701,10.9056,19.5172,121.479,97.7696
1643,19.9827,16.0149,25.2189,38.968,52.5635,38.9871,71.0584,54.8288,17.9946,8.61025,30.0195,48.6441,12.5276,37.0926,55.3234,25.977,19.9823,4.17567,108.619,134.73
1644,20.6719,46.9249,5.51344,23.2478,59.9686,40.6444,38.5513,65.1255,13.3581,55.5484,14.6906,45.0353,31.4218,32.0901,21.9833,10.8175,20.3202,13.3834,104.336,75.5948
1645,25.2916,44.7945,12.2533,36.6234,56.2366,10.2338,18.0784,50.404,11.4173,59.5723,42.0907,44.584,27.5061,70.937,40.1189,48.8187,11.9584,13.0293,37.1538,105.37
1646,22.5276,8.82541,36.5263,27.5857,16.1771,37.9372,66.5765,42.1437,11.2023,19.7019,40.1601,48.3873,35.6073,33.5837,33.4488,26.2014,21.3545,14.1916,111.02,138.036
1647,30.6769,13.1031,39.6063,40.3791,40.9112,32.3769,8.46533,46.1943,18.7959,127.611,38.6854,48.6607,28.1313,32.8464,64.4504,45.1469,17.1362,13.183,122.316,78.1453
1648,18.1507,26.067,17.2101,46.8,21.5691,39.4616,70.2837,42.1072,15.7746,48.9664,15.3174,23.9352,31.229,44.6951,61.4626,49.5134,21.6268,13.8847,64.9399,138.63
1649,19.732,10.8791,33.9448,21.56,38.9215,28.8694,33.9636,41.9766,6.99348,113.117,36.171,19.8551,26.6941,31.9436,70.0771,33.7154,11.2721,15.649,107.203,69.7116
1650,14.4442,10.9206,6.66843,37.9302,26.2824,36.6973,40.9336,59.2413,19.9219,95.0319,33.6055,18.0693,27.6066,16.1102,64.7003,33.3971,20.6492,20.3163,133.413,72.823
1651,19.2792,54.6769,5.03638,40.6625,30.8748,39.0308,31.259,45.342,15.199,101.891,44.5272,18.3728,24.4365,32.34,66.4556,22.3662,20.4881,16.8539,78.9977,110.83
1652,15.5573,55.4552,40.2976,26.707,58.8668,37.3432,70.7701,53.6239,15.4246,85.5569,9.96668,46.7731,2.27997,20.9159,7.6779,35.278,20.6638,14.4899,139.315,147.503
1653,21.5388,44.7224,27.6979,36.8208,36.1465,30.228,37.2577,47.76,15.7887,68.7637,26.9171,6.80687,33.3976,20.4757,33.1353,50.8364,20.6727,15.8358,50.4389,156.335
1654,21.7433,38.4048,8.10443,26.7341,28.1605,49.6003,18.5589,38.7674,15.9934,18.9088,22.2424,18.7091,27.0165,34.5072,61.4921,21.9113,14.2321,20.7753,32.7638,26.0131
1655,21.1079,57.3775,8.39617,21.9319,50.0104,34.5246,21.5608,60.9187,16.7007,26.8935,45.2296,23.7015,23.3054,26.3123,14.1661,35.8738,21.3708,14.2962,9.10419,117.819
1656,15.9333,50.8059,7.40633,20.7963,19.9677,41.1775,30.2348,64.5948,3.82521,120.196,45.4607,41.8203,19.0418,32.3209,14.6624,51.1383,10.6681,14.2316,135.258,159.007
1657,26.725,51.4827,32.4744,30.9308,54.2345,17.6641,19.0836,51.3782,14.7618,102.467,10.9922,44.0527,27.1977,31.7134,61.1609,44.5522,9.92315,20.4166,124.279,141.278
1658,24.019,32.1396,21.8806,36.3115,42.4679,38.7118,38.5256,42.5811,16.8316,14.6475,43.5549,11.0234,20.2663,28.3213,44.209,13.4289,21.0337,20.4342,47.7791,82.2134
1659,27.9411,23.3536,38.8246,51.2849,30.4601,23.4158,63.2264,41.9082,14.9454,106.772,45.5693,47.4652,31.1947,18.2355,55.8606,45.3396,37.0364,6.91088,8.10929,39.7279
1660,24.093,55.7077,11.7664,58.3483,60.4945,48.8479,64.4211,52.5526,6.10132,13.8303,25.6128,48.8176,27.7023,33.2363,59.2228,18.3582,10.0614,16.9482,123.758,48.9981
1661,25.1346,45.9559,36.206,33.7452,40.3022,35.7613,38.4309,49.6118,16.1457,56.6007,10.5129,29.5039,28.0295,36.8702,22.7974,11.947,10.283,14.4244,141.499,26.8776
1662,19.5092,36.3744,28.1384,43.2735,41.0368,35.5299,69.4957,62.3703,18.7317,111.445,24.5955,35.1401,32.1089,18.7832,62.9755,45.2856,13.4615,18.041,60.2067,128.445
1663,3.40278,15.3266,31.8996,24.6462,24.1181,40.2699,33.1625,47.0044,19.8853,75.3269,40.168,38.2198,29.3135,21.9118,71.4934,6.7243,12.4157,17.728,78.4423,91.3093
1664,24.0611,6.45769,36.519,12.4532,53.3647,37.4865,23.6294,50.012,16.8163,85.1147,9.41263,39.7207,19.203,17.2323,38.0991,28.9367,20.1648,20.8017,136.584,165.51
1665,27.525,58.9852,16.6265,20.914,22.1621,43.574,70.726,43.674,12.207,123.16,13.3922,45.5161,28.9708,30.8539,29.4635,47.1377,20.0585,14.4629,55.982,154.426
1666,26.1555,31.1742,22.7523,39.7204,31.6888,36.1646,17.9513,61.8978,16.4192,31.7975,22.6859,43.8768,34.4102,32.0577,14.0552,52.9725,15.6423,18.7602,12.3176,48.1508
1667,25.3085,9.62508,24.3732,41.2034,43.716,37.9242,27.3847,62.3813,17.0972,18.9487,13.9929,18.9216,33.074,28.8427,70.5825,43.838,12.7919,16.1284,100.452,140.033
1668,17.1386,27.0417,36.3078,25.3276,38.2198,20.21,46.3218,43.2493,10.606,69.3171,28.6815,43.677,27.7713,27.5793,39.869,16.7186,21.0986,18.08,112.585,49.8211
1669,18.2561,30.4991,11.3318,35.0999,33.4399,39.4064,36.5017,60.3336,16.4471,28.3702,37.7227,48.0339,34.0397,26.6176,16.0149,51.1499,20.0987,13.8581,31.9764,147.001
1670,11.4658,11.8859,42.1853,36.2067,39.4517,26.3794,55.4647,41.611,16.8399,123.052,46.9038,49.2983,28.7198,23.2038,57.032,48.4708,20.7695,2.19762,25.6952,134.729
1671,26.9891,8.18527,41.5406,42.5425,17.8836,28.4339,56.3748,44.9304,16.413,55.2095,24.6644,24.697,23.4499,33.7388,61.99,42.6677,6.23755,13.2132,14.8968,36.8065
1672,18.8251,30.9011,25.8215,39.8112,15.4643,21.7673,38.2513,44.2942,11.6065,100.947,46.421,46.3775,26.9226,21.6384,56.2161,55.9035,10.3466,15.4989,109.118,162.716
1673,26.9397,49.4999,22.1541,25.3804,41.7232,38.1818,73.3281,51.354,32.8639,113.965,37.1199,45.3465,17.2134,23.7497,31.993,45.3745,21.1071,17.2923,93.0063,82.6997
1674,27.4182,50.1907,24.1089,30.8622,50.6046,38.2601,17.1166,79.2672,18.4022,71.3202,39.9173,30.9331,33.1366,21.0342,39.9718,10.2629,10.6376,12.9841,59.3528,163.924
1675,16.3762,5.94546,9.06025,42.8954,51.0569,37.5664,19.2149,67.4531,16.0749,109.715,52.0096,40.3766,28.7119,33.8496,58.536,53.6742,9.81125,18.6632,8.93305,136.044
1676,21.2115,11.4044,9.01521,21.4506,39.042,35.9819,26.9475,58.824,16.2356,124.132,36.8185,19.8855,27.1882,33.7395,69.3085,11.1519,11.4301,14.3837,40.7233,156.268
1677,24.2528,48.8814,40.2409,49.6173,39.6602,16.3298,8.41004,55.1665,15.8407,11.354,43.8088,18.4923,27.8335,33.9459,62.2541,16.2466,21.99,14.1967,94.7795,40.8211
1678,26.1198,42.7259,21.2771,39.1524,39.7162,36.3449,33.337,52.1984,16.6745,21.5413,36.283,49.1329,31.2684,32.266,28.8462,18.7305,9.57548,14.0601,18.5011,143.677
1679,23.2652,33.1948,12.7903,22.5729,25.2393,36.3456,71.4258,43.1868,16.221,48.069,10.4531,41.8259,27.568,31.8647,17.5503,32.2597,19.6498,16.3975,36.6166,56.1565
1680,23.9304,44.2587,29.7564,46.5139,52.1883,17.8076,65.5618,68.4522,19.0834,81.4564,35.0784,35.1679,35.2204,19.1546,45.7521,9.1883,12.0919,28.7435,4.76592,143.972
1681,32.8462,46.4248,41.7087,34.0237,39.7118,40.4265,22.4361,60.9723,18.7689,14.995,45.5264,31.8233,16.0511,3.0306,59.7432,19.1113,10.8212,18.2763,143.472,129.005
1682,22.6099,7.54984,12.6616,20.9073,37.7816,39.0591,52.1452,56.7649,16.7046,121.125,11.2518,41.3585,16.4248,25.3949,62.1808,30.2234,18.86,13.574,9.63611,163.881
1683,2.05731,23.492,30.2416,41.0283,50.7504,36.1379,18.2187,52.0903,16.1768,113.154,48.7527,4.02587,24.6901,17.5564,62.7906,13.2935,36.389,18.1237,8.64202,131.05
1684,23.0752,55.4288,36.5454,32.2732,57.4938,27.637,32.6555,50.6164,15.654,13.8108,7.88231,20.0141,33.5537,34.7288,61.8386,30.1386,20.569,19.5199,131.375,98.32
1685,25.1865,17.9505,8.89387,23.6265,28.9008,5.05722,72.2592,64.0662,13.636,39.5306,19.0535,44.7418,16.2717,32.6808,37.4809,31.4189,22.3343,13.8252,74.1493,74.327
1686,27.3661,23.1695,23.2266,28.5877,19.2298,48.8344,44.0022,65.111,15.3107,41.8989,11.9842,27.1681,32.3458,32.3201,70.8107,41.9763,20.4113,3.481,62.1077,162.354
1687,23.163,35.4426,15.7363,48.3311,36.5345,17.8049,54.1589,59.4499,18.7049,93.4892,40.4152,49.66,19.5252,23.0359,22.367,54.091,14.6503,4.18546,77.3509,171.776
1688,24.1133,38.0629,28.9743,22.4993,39.4192,24.6107,22.5004,55.2663,19.7262,97.3409,34.4723,2.8437,32.9334,15.9612,69.8088,8.72289,10.3079,17.888,53.5154,33.7424
1689,25.5306,49.0417,40.7216,23.8624,45.1841,31.8741,29.9284,56.9493,5.79507,124.198,8.27944,36.6583,32.4875,35.2849,54.3111,35.6469,14.735,15.1252,99.5473,55.3864
1690,21.7602,38.4323,27.2254,20.8969,41.156,17.8587,29.7793,52.7301,14.7825,132.401,37.6179,29.0053,31.5189,34.5717,55.5908,37.2726,9.8585,20.7452,19.7142,80.509
1691,18.6087,34.6358,42.9544,34.4788,60.6364,39.3205,18.1859,48.7585,15.5613,104.151,21.5896,95.8361,33.458,31.5237,39.5392,40.1535,15.5584,13.5993,137.959,137.834
1692,23.3276,57.0069,13.9649,20.3709,16.3858,19.5853,25.933,51.095,17.3708,70.8461,36.0109,49.0243,30.8204,34.611,72.1544,53.3118,18.8942,16.8894,29.8952,78.6449
1693,27.4308,44.0478,24.3705,28.5105,39.0032,43.8031,31.0445,56.9545,19.139,93.5335,29.8174,38.1334,35.1685,31.6113,27.666,31.917,19.1452,13.8896,132.987,104.777
1694,10.8523,24.2558,22.5901,63.4068,15.7318,30.7372,73.1103,62.1744,15.8945,110.91,32.5321,14.1353,18.1962,21.3398,13.6878,53.8368,13.2287,15.4297,137.756,28.8536
1695,19.8469,41.8463,19.1621,36.7712,40.1973,49.452,12.0203,62.3034,19.8469,22.7778,47.7037,19.2944,33.8404,21.0406,35.232,30.2168,20.6293,17.6521,40.6093,59.0091
1696,15.3972,10.4186,17.1453,36.0626,49.8503,17.8193,35.7373,50.9852,15.1728,86.5713,29.0524,23.7138,28.5653,36.5785,18.9228,16.1162,20.4103,14.4311,40.5782,163.266
1697,4.76601,24.4382,21.7903,37.9239,41.8844,18.71,26.1116,50.8048,16.9707,55.2089,8.42873,21.924,18.6655,20.3809,55.4035,6.24571,16.05,24.6724,129.073,136.612
1698,30.9462,26.6339,39.305,42.5577,26.6983,39.8594,24.4728,48.9337,16.79,102.075,14.4724,18.391,31.2504,34.174,5.90792,8.60349,12.1259,13.2054,6.09562,127.056
1699,16.6515,19.6687,38.7466,18.0205,17.7385,37.8473,37.8734,50.3045,16.8913,15.5844,19.1773,45.5185,16.6888,34.1936,62.7381,48.7764,10.0815,20.7313,86.0428,108.076
1700,17.7169,8.75163,27.2292,72.4856,18.8996,17.389,34.3747,51.5764,17.9583,119.343,6.47788,45.5627,29.6433,31.9452,13.4513,56.1618,8.47514,16.7398,76.5154,155.947
1701,27.2199,21.4424,36.7021,20.0622,33.2515,47.9577,29.7701,42.2055,11.6346,29.5806,47.4102,21.0721,22.4283,2.89863,70.6324,49.7445,20.6545,13.5544,29.5659,71.6447
1702,25.8808,12.692,37.1387,41.5912,39.9343,9.00315,36.2469,41.4143,15.8783,65.2919,23.7827,41.3943,19.9281,30.176,49.2739,33.6073,12.3757,13.6489,91.8271,118.218
