NodeNo,A.melanoleuca,C.dingo,D.marsupialis,E.barbara,L.pardalis,MeanShape,P.lotor,P.uncia,PC1.max,PC1.min,PC2.max,PC2.min,S.harrisii,U.arctos,V.vulpes,V.zibetha,PC1pos.PC2pos,PC1pos.PC2neg,PC1neg.PC2pos,PC1neg.PC2neg
1083,8.01791,26.3244,25.4543,8.17032,39.9999,15.9826,30.592,29.255,5.6368,25.1464,84.0507,20.6382,9.86174,8.61346,94.5761,47.1738,5.70213,12.9624,204.097,116.282
1084,26.0089,60.3855,77.3811,46.0474,20.118,19.3659,42.2195,22.1061,11.5363,55.4876,75.6412,8.9762,19.8896,33.8056,86.9238,76.598,21.026,14.4705,116.796,65.0971
1085,3.66511,29.3529,34.7871,48.4552,19.3728,40.7491,31.2185,9.71435,7.35809,107.773,80.199,34.2353,13.2676,8.40042,84.3897,52.7774,17.8559,4.5631,209.725,69.6724
1086,3.91202,4.61615,41.2861,29.5106,17.7565,22.3936,35.3411,15.116,14.4649,133.733,33.8966,33.5026,6.4962,5.7822,147.408,41.388,19.9995,14.8351,141.007,38.3551
1087,6.82895,31.2119,37.8524,34.6531,10.3684,35.2328,33.9875,9.11024,1.16657,136.269,35.9904,12.9515,25.6349,21.2977,94.9844,9.12879,23.2789,13.993,230.747,62.9079
1088,7.05085,29.424,8.17514,7.76896,15.3268,17.387,61.4368,23.859,5.57165,95.3949,10.6698,37.5743,10.643,34.3986,137.201,6.10127,7.17954,6.75765,203.63,40.5786
1089,5.73798,28.1653,14.4188,28.963,32.5324,19.8761,21.3314,14.383,13.4467,105.553,20.8679,8.17513,11.8235,4.3405,9.02001,64.8355,28.2719,13.906,101.693,46.6335
1090,21.1307,60.3835,70.4671,14.2256,23.2619,8.60145,59.709,29.0414,7.2521,65.8638,36.0332,30.5117,16.4209,15.0072,62.1706,49.7994,7.0903,11.266,86.0132,92.585
1091,9.24107,56.5565,5.3331,45.0747,18.738,20.5925,45.376,16.3057,9.21066,127.627,67.6649,34.3778,24.4347,27.1353,87.1205,42.6452,11.2488,9.06217,154.672,71.327
1092,8.97208,42.998,68.5381,27.4367,35.3064,8.41367,11.6858,30.8732,15.0777,140.159,40.6485,5.45916,18.4778,15.098,17.0871,49.0589,17.1727,5.8146,153.876,114.967
1093,15.2571,11.9625,31.8715,17.9316,3.28849,34.7036,58.2783,32.5206,3.17488,48.4406,15.9975,26.9973,14.8875,12.3542,117.248,12.2839,14.7521,4.26466,216.05,83.1588
1094,11.9286,52.5704,40.8838,36.7441,16.6665,41.968,6.94952,17.7326,13.4459,27.5651,5.67648,26.4311,14.1891,31.3417,144.249,46.2414,4.66711,4.24952,136.636,110.117
1095,13.1035,17.5186,61.8207,35.5286,9.08184,25.0398,34.6609,47.9926,2.68059,39.8768,83.4602,13.9185,26.4457,31.8832,91.2999,33.5223,18.7823,4.38586,198.611,113.986
1096,6.66005,32.8236,82.5678,15.2786,43.1888,13.6323,51.9638,45.4073,10.8501,86.1612,22.2466,34.5347,2.63624,15.3118,43.7994,37.4503,6.50943,10.6396,236.843,103.577
1097,12.3498,59.6041,32.7133,9.20928,42.7281,13.1273,31.2429,49.1417,4.6276,143.526,47.4731,20.4458,8.83625,13.0593,81.5755,48.9577,18.83,6.08324,131.052,103.6
1098,33.8671,17.9918,6.85086,47.9565,16.8379,39.2824,12.3885,53.7437,10.4759,62.096,68.7817,19.7422,27.1575,32.8746,64.3915,57.2105,19.3485,5.03642,169.604,77.6021
1099,27.6917,48.422,41.5947,45.4692,17.6771,14.2878,30.6113,54.8772,14.6173,105.224,64.1072,31.2474,17.5496,22.0864,125.05,56.7239,7.49299,10.2643,196.247,21.0157
1100,27.8171,36.9921,77.6674,46.3447,18.2708,20.2382,14.1988,15.5856,4.5594,34.1038,28.9038,12.1663,5.64503,32.7424,75.162,18.21,6.80432,4.18447,147.273,113.261
1101,12.2196,28.8558,41.1476,9.70996,19.8064,15.6317,9.98898,52.2166,14.8327,32.0208,18.8858,21.6466,18.7679,6.59516,108.734,5.69077,18.6552,14.7623,242.281,57.7736
1102,4.24143,63.0849,39.8081,41.4911,5.20539,20.4136,17.4007,33.8697,14.3555,128.88,51.4477,28.2203,4.20286,6.02021,49.4283,77.9449,20.7802,4.70306,126.026,113.266
1103,26.8027,33.5462,36.4815,18.5435,6.83719,14.0473,29.8071,26.0602,14.0172,95.5144,59.1669,10.4599,13.9863,26.0412,140.624,48.9128,5.24353,13.6664,182.864,97.2076
1104,16.076,29.7525,2.28414,17.8352,20.4212,41.4244,34.9742,9.32983,3.47374,103.418,62.9457,20.3299,6.34272,12.6205,64.9916,71.3317,21.1358,4.67684,49.3632,44.6788
1105,9.90187,53.8352,28.9939,16.8022,29.4452,38.2658,53.2935,25.5147,6.40334,99.073,66.9275,14.4596,25.0801,14.9032,29.5906,37.0543,23.7514,12.7525,65.8713,19.1522
1106,22.8417,46.6442,44.3096,42.7486,42.0565,29.6144,14.3155,51.5948,15.3429,112.374,31.9155,15.4653,10.7565,34.842,131.829,83.8178,19.3219,12.034,78.7263,66.7102
1107,2.95401,55.9918,17.4271,31.8178,30.7775,18.7211,52.7563,33.0769,6.93177,20.1856,68.3073,24.0143,22.6766,5.02841,35.7862,27.8449,20.3661,14.1415,27.8196,18.5608
1108,11.9463,15.4671,34.4433,11.871,27.0695,19.2867,15.212,33.8842,14.6515,114.46,25.2064,8.10821,3.14886,13.716,136.036,9.93077,20.0389,4.25428,137.669,38.3953
1109,11.0953,14.1814,34.2644,45.5013,42.6406,28.3984,4.66625,55.5342,15.2747,77.5504,19.5,37.253,18.1823,32.5804,18.8894,32.62,18.1955,14.5096,154.078,68.032
1110,14.1751,61.1523,84.386,32.6789,23.4457,20.9194,36.0626,23.3515,7.92128,90.2982,69.6426,35.7035,14.5372,33.0004,29.0333,86.8421,7.87297,4.21926,160.388,28.2508
1111,10.5602,53.5724,41.4562,34.9831,6.24971,31.0371,39.4363,29.3338,13.6575,89.5753,75.0165,11.4641,27.1145,13.961,60.7717,75.566,18.458,14.3377,130.247,113.21
1112,5.22645,18.6411,74.9843,47.9068,10.0918,14.9609,7.90805,46.9315,4.96065,105.97,82.8966,19.089,16.0712,30.2684,78.6662,18.9496,6.65991,1.68451,138.406,31.0505
1113,24.6988,28.9287,82.4083,33.8853,19.4692,38.8387,15.3543,50.4673,4.65989,100.188,8.70233,37.4694,22.9644,15.8419,35.5751,47.3588,9.44715,0.753759,154.148,20.9902
1114,20.5516,33.8911,15.6844,39.7408,27.7677,41.5585,5.85875,14.2975,5.75262,57.3133,61.3179,14.7872,12.4095,23.952,37.6148,63.1746,6.91318,9.49525,82.3623,115.544
1115,11.8178,39.3711,5.74937,44.1211,20.4711,31.3984,33.9075,33.9921,4.79395,41.282,61.4952,9.36303,11.0502,14.8277,113.121,89.2688,6.69431,9.45972,176.539,18.3305
1116,9.80381,3.96395,56.8735,18.3642,19.9132,20.8372,59.3987,28.9183,6.9259,149.102,47.5713,13.6312,9.94486,12.3568,68.138,30.5335,21.4309,14.0531,61.3762,83.3578
1117,6.99246,27.0001,83.0708,17.8097,11.8789,37.3608,13.3225,8.73709,15.4989,108.906,30.5746,35.3233,11.6019,30.9581,57.4154,17.6063,6.29803,9.4884,154.126,31.6696
1118,26.6693,16.9378,23.9695,48.2752,30.7802,16.604,64.106,35.507,16.093,138.095,59.8777,18.2162,10.327,23.9833,104.263,93.2037,20.5157,11.057,150.174,38.3761
1119,9.44771,29.4938,48.35,16.2631,14.2827,17.4645,5.13944,27.8733,12.3056,78.5001,89.0799,22.1126,22.1593,39.4867,16.5903,27.216,5.86355,9.96852,150.445,90.2635
1120,28.151,51.8455,37.1167,8.33149,33.2859,26.5279,67.4783,13.6432,6.29977,85.7958,35.9223,8.36817,17.684,14.0432,145.801,73.8949,6.81784,8.35973,127.055,75.3255
1121,8.26173,61.1046,48.2429,15.995,20.723,30.6249,2.8046,55.8919,6.81024,36.832,16.4831,18.0899,15.4784,14.5822,106.847,48.6477,13.1091,4.20839,163.546,29.4688
1122,3.68926,24.3571,4.084,39.8193,11.0672,39.188,21.0396,35.211,3.3817,18.1932,33.2781,31.2076,5.65279,33.4029,48.2957,81.5006,36.7215,4.20612,15.9594,110.732
1123,20.0056,10.6575,36.5934,11.1853,8.95769,21.1305,62.2969,44.6959,13.0274,135.726,65.2726,8.67136,7.60123,11.8536,129.278,61.3993,4.93959,2.31675,201.026,73.0724
1124,26.7771,60.6728,1.83532,13.6494,31.8365,19.4265,37.6441,10.758,5.09486,131.96,24.3723,20.4365,11.8555,10.8412,149.074,31.3752,5.9626,4.62544,187.148,115.164
1125,12.1241,63.7432,84.424,45.2942,18.3491,20.1698,14.6293,25.7059,6.38303,102.173,33.3034,8.50931,13.001,15.8947,8.7252,48.0861,15.9,21.1252,195.334,64.6789
1126,11.3921,46.9204,23.5713,28.621,19.4854,37.4651,31.1032,16.258,5.54967,147.748,43.7541,23.0111,26.733,10.0867,151.294,40.85,6.5894,9.123,97.5785,76.9495
1127,6.79195,22.78,55.534,14.7504,44.2565,18.3951,15.2288,26.4718,6.90586,112.18,73.0355,11.7653,26.6003,13.9764,119.591,78.4913,12.2276,9.37148,157.798,74.6983
1128,18.8677,49.7408,42.7225,18.5119,21.1501,10.6086,26.4353,31.4467,4.6114,85.1381,35.1249,34.6261,12.9836,15.1267,82.2992,64.3227,4.82388,4.43215,228.445,115.427
1129,12.3731,4.29379,69.0366,24.6576,31.06,41.25,61.7203,27.6945,8.26399,73.8149,54.5286,24.0106,14.1313,11.0137,44.4726,43.1109,23.311,13.5825,145.896,112.273
1130,6.43808,21.3259,27.1867,12.5078,42.2439,33.446,55.8662,17.1609,1.0813,69.946,37.0657,33.8354,8.90477,11.9777,146.353,90.9985,5.47883,11.4906,208.143,77.6859
1131,12.3083,6.45194,81.2774,16.4089,35.3751,9.08468,46.5832,36.4661,6.46258,17.172,34.1191,20.6047,18.2468,21.0486,116.756,37.3099,6.79052,13.2927,135.237,25.6515
1132,5.24143,27.3414,10.1236,15.9527,2.80443,43.2252,61.2609,29.1467,11.7265,43.2474,56.9545,18.0452,14.6486,8.31122,71.1945,34.9059,7.29435,15.1736,138.388,80.9847
1133,20.7175,16.7942,11.8425,38.1759,15.0298,12.5342,48.6972,42.2765,12.2552,146.591,77.9169,37.4416,16.0909,15.752,11.264,95.0052,19.6612,10.8503,153.837,82.2909
1134,12.382,14.521,38.4087,44.1438,24.4148,12.7809,15.6819,38.5897,13.5399,51.1783,50.9148,15.3377,26.7144,33.2563,149.66,50.3852,21.8531,13.6958,226.017,81.281
1135,3.81056,52.5214,68.369,45.5117,13.3641,32.283,66.3371,22.9058,3.04727,141.391,49.247,27.8705,2.67122,26.1658,137.294,38.2663,7.75967,10.3419,142.873,48.3208
1136,21.2761,10.5364,71.3163,24.1442,29.7512,9.6802,65.9225,32.8011,4.63914,116.713,24.8291,9.34048,17.3738,35.1756,151.626,22.4209,21.2714,15.5075,154.577,75.8998
1137,7.91008,22.948,57.7272,10.5891,40.5533,32.3851,28.4647,43.081,14.3497,29.3219,71.1514,12.4298,9.08173,18.8013,62.8768,31.6021,7.94493,7.71857,233.815,90.3604
1138,22.8798,43.7693,33.745,31.6401,29.7665,16.2596,7.65314,21.6772,12.9029,135.693,3.10306,33.4046,13.6895,34.3471,90.1061,12.7203,17.3057,5.21314,102.514,111.877
1139,16.0298,19.9949,40.5303,21.4909,19.8692,8.52543,15.4421,16.1286,14.5117,49.7741,35.0724,18.2215,3.79076,18.5196,14.4968,51.8743,8.22933,6.7939,119.907,77.8533
1140,4.29447,32.6768,52.8745,18.8102,21.4906,21.1617,26.139,10.5174,6.28607,77.0922,25.8311,16.812,22.4684,15.6142,58.873,46.2703,14.3614,8.6664,195.84,43.1282
1141,12.4242,25.6208,80.7193,16.1101,21.0414,43.5395,17.341,55.8045,13.4964,65.8129,40.62,17.2011,23.7388,4.9988,27.1949,48.0405,19.0162,5.53462,48.0053,99.6679
1142,27.5415,23.5309,2.06164,51.5492,21.076,11.0727,6.7185,13.0788,16.1959,84.4495,11.7882,11.2185,20.7036,16.0262,90.6646,92.6936,20.725,4.39581,221.521,71.4328
1143,27.1757,33.5939,19.8686,9.88717,17.8671,30.8519,28.1735,8.93004,7.23264,25.0102,2.92587,20.951,27.596,4.52487,102.338,35.0582,17.6224,1.16416,168.741,61.2973
1144,10.5399,33.0118,75.1178,39.3916,44.243,27.667,66.3187,23.4976,13.4347,112.966,34.0624,11.3808,16.9875,15.9409,155.302,33.4336,9.4909,4.42115,16.8482,110.119
1145,20.3741,61.3391,35.2168,20.9945,3.67191,16.8019,26.5476,57.694,15.3069,22.2469,6.63741,38.6511,14.8354,28.3152,146.858,70.1335,4.56466,4.69154,157.812,80.1486
1146,20.5754,25.8788,20.6031,30.6894,39.9753,39.7417,44.7291,13.7225,6.63638,140.964,33.1326,20.7465,5.25096,33.1921,146.079,92.6044,6.60086,4.51466,112.633,108.841
1147,6.50332,30.3262,27.3038,20.2163,20.116,22.8037,10.8808,20.9688,6.63096,74.7633,28.7012,21.8821,18.0305,13.1617,141.704,82.6001,20.6945,10.3197,134.508,95.1596
1148,10.6253,32.7173,78.5361,28.0523,27.8938,11.9609,8.2899,11.908,5.23807,114.063,11.5087,19.9265,23.9758,30.1327,39.426,46.7723,18.4972,6.56432,109.619,100.058
1149,14.1044,18.8245,75.4577,13.8977,13.7965,16.2094,64.5138,14.1359,5.94705,107.345,90.572,36.9276,14.7602,32.1411,95.1521,46.3134,6.94275,4.60829,144.01,102.682
1150,23.1369,31.6729,35.3801,27.0226,16.3926,8.45725,66.5566,58.0623,10.1371,66.8566,73.3974,29.8955,3.79071,6.84779,155.37,78.0325,15.9764,12.0291,155.716,44.484
1151,25.089,56.2503,76.6362,38.3022,26.8105,11.0158,64.2189,52.5382,15.429,79.9334,80.4291,24.6554,7.42897,32.865,64.4186,4.65845,7.61639,4.80478,30.4774,66.5962
1152,4.13773,43.2237,87.2056,18.5518,27.8899,30.9047,24.6441,54.1965,14.9028,141.038,31.0998,12.4053,16.8094,9.71459,35.2579,87.2196,22.3291,6.04028,200.843,27.6363
1153,26.7497,62.339,33.1613,14.4083,20.9084,18.1251,7.40328,35.3388,15.8059,73.7757,35.8611,47.2348,17.8812,37.1551,78.5127,6.6425,6.37177,4.76613,146.512,111.531
1154,12.0634,38.6984,5.22143,32.8697,35.2416,18.2203,15.1619,45.4822,6.62678,82.2594,2.482,29.3347,20.5041,7.58008,76.7773,66.5595,19.8658,4.60446,111.23,104.661
1155,15.9921,54.5254,34.7123,35.5277,29.5851,14.5399,64.5379,54.9643,14.4102,146.401,22.9291,9.08427,14.5599,16.316,149.544,88.3028,7.50839,15.1991,212.799,114.898
1156,21.8281,36.7458,14.0168,35.2582,5.98439,45.5578,47.3236,29.8947,4.81745,47.4689,82.9792,19.0218,18.3157,14.2681,151.187,39.2184,5.9588,15.4712,62.2599,90.9407
1157,5.25345,52.1414,41.4176,42.5221,27.2112,19.536,11.1773,39.5388,9.21571,92.8533,16.1207,30.3566,25.8515,7.42163,67.2444,39.5746,21.5345,5.09024,27.7021,87.4354
1158,9.39837,9.37136,65.0032,31.2011,19.2737,19.8643,55.8129,13.6697,4.15821,144.207,33.3344,38.2058,15.7792,15.7272,21.0007,51.9209,5.23405,4.97105,250.34,18.1341
1159,11.8055,20.9835,27.6916,11.7462,3.76836,43.1817,56.11,34.5742,14.7347,88.7512,65.3779,14.2452,13.3136,16.3339,80.8665,57.5204,11.2535,4.62784,14.4885,59.2048
1160,16.1772,31.367,30.2732,9.60444,15.3463,33.6996,54.1518,52.3051,6.8071,89.8827,10.5303,10.5052,15.0493,10.1864,81.8755,53.2506,5.94555,4.33056,81.0357,117.253
1161,10.4942,33.6651,59.5461,47.4701,7.02349,17.7096,39.7965,35.4092,9.2032,122.203,58.4554,22.4522,14.1009,33.1054,93.2995,8.95602,21.9269,14.7216,274.239,118.36
1162,5.93852,15.2676,13.4998,8.89524,8.86232,16.382,15.8876,41.5479,5.66661,149.696,46.793,13.7152,20.9144,13.7923,95.4476,36.5785,20.3425,15.6198,121.64,84.1555
1163,7.77288,63.1934,78.9841,14.9605,42.9651,20.9066,2.77352,37.4972,14.905,114.14,85.4766,1.8969,19.1201,13.4979,73.2891,61.126,22.8955,10.9951,219.117,82.6995
1164,10.8464,27.0556,63.4501,42.4707,41.8629,27.4654,13.4177,17.0383,14.5001,101.477,29.6294,31.6105,16.0439,11.7542,152.387,12.489,15.8053,10.469,227.635,81.6369
1165,4.13503,54.8811,32.3159,8.37612,35.6396,34.6146,13.9674,12.027,7.08843,56.569,90.0302,8.58501,25.5915,23.5229,126.094,90.3773,20.8462,14.9688,190.188,106.352
1166,4.41965,29.1576,18.2258,14.8703,23.5289,9.17852,12.8597,10.1127,3.93963,109.407,56.2785,25.6786,27.6157,29.0149,98.5089,84.1994,5.112,12.3979,76.2772,103.678
1167,3.40746,32.4259,23.4284,46.43,21.2089,36.4872,21.6752,57.8041,13.134,129.825,33.3707,3.11987,11.1845,35.4232,121.789,73.7292,18.8231,6.83439,106.297,20.0524
1168,6.95474,34.2988,40.3304,18.5065,30.3617,14.1373,11.3159,19.3296,15.9729,112.493,36.6192,9.90729,20.5521,16.2385,24.504,25.0502,21.7562,15.7043,196.278,81.0883
1169,18.743,3.57188,73.614,12.4789,29.2366,30.0693,14.2935,9.54806,15.231,89.5334,70.1963,21.7879,4.21179,10.3625,78.142,55.0689,4.86776,5.10494,128.201,80.6403
1170,8.58585,31.4556,33.3732,47.2409,38.046,40.7129,33.3518,57.4677,3.91084,100.647,83.418,28.6038,26.526,6.65971,144.494,45.0666,12.228,13.5173,235.295,57.3638
1171,28.8076,16.0465,57.8593,39.2283,18.9407,20.6211,21.2237,15.3487,11.5965,34.5231,69.2486,39.293,16.6683,6.49587,76.3993,39.3345,18.5752,14.5452,80.7001,81.6022
1172,4.00242,27.9882,37.7696,33.4499,39.3195,13.3653,60.6746,20.1768,11.3939,44.5579,23.7825,15.6946,29.1476,15.0056,110.814,80.5575,21.7533,15.7587,184.008,61.9819
1173,7.73105,32.2756,41.8766,36.837,27.3421,11.1919,65.1927,14.8942,14.7777,26.0062,28.41,15.6604,3.2226,32.9118,90.3251,42.1631,20.4628,9.98815,150.349,66.0121
1174,11.3734,18.1925,83.483,35.8698,19.7751,10.5384,4.71653,55.1044,5.84872,117.613,5.02344,34.8907,15.7653,19.0337,65.7527,94.1085,21.4675,5.18026,128.101,89.1106
1175,24.0203,25.2888,40.3785,35.9187,44.3041,9.29603,47.8146,22.3621,4.76347,32.8846,35.8926,13.6079,25.2419,14.2714,29.2627,95.4365,2.168,4.98733,208.832,87.1173
1176,12.9605,30.7609,36.0698,14.214,30.9232,36.5046,59.1441,52.4526,6.38142,119.331,21.5992,37.2594,25.6136,33.8384,13.8424,18.4427,6.53038,4.5321,158.229,82.6589
1177,21.5787,8.59754,38.5596,18.6279,16.7323,31.5543,5.00183,32.7823,6.27992,143.586,8.4073,3.02236,9.24015,10.5352,53.9254,53.408,23.0506,5.13956,150.777,117.073
1178,21.2211,31.1166,47.9503,35.5251,18.3514,21.2589,16.8765,14.2239,5.70517,119.899,26.1973,11.4156,15.7418,12.1121,99.0494,90.0841,5.09881,15.3237,222.589,48.0222
1179,12.6982,50.5365,90.0313,19.6193,22.7396,14.9327,58.5889,47.591,16.0145,93.9692,94.4355,16.1791,22.001,16.4749,154.384,43.4436,19.5236,8.48736,261.755,106.178
1180,12.6819,23.8387,52.0641,12.7105,21.7492,9.4006,60.0686,53.7136,16.3106,106.833,83.4669,17.747,18.6847,5.15279,141.747,30.3753,16.9351,0.99311,168.14,107.675
1181,11.2621,59.2517,31.2301,18.0129,4.69201,13.1092,21.1777,21.3558,4.73565,20.3654,69.403,8.31422,20.2405,22.5217,80.1039,87.8132,6.99785,4.98739,131.496,111.219
1182,27.8442,10.7955,21.8482,34.6745,14.8977,26.2844,33.0612,34.4666,6.79841,39.2982,60.8771,21.5112,12.6209,10.9744,8.84693,48.3182,20.9092,13.1148,93.4723,118.246
1183,12.3907,51.0516,75.0759,38.2146,40.1329,42.2373,6.43572,10.4887,6.6824,134.98,20.1514,17.5846,23.7401,33.4988,46.5482,95.6434,18.3756,15.8767,230.559,122.792
1184,27.3525,7.87631,71.4089,8.60928,32.4396,8.71735,50.7521,56.737,9.78182,65.2195,54.4561,13.3785,28.1643,5.10602,94.9907,49.3884,6.81688,15.2339,234.552,115.64
1185,13.0928,62.5677,88.5865,14.65,21.6235,32.5909,34.8424,43.1215,6.32838,86.9705,12.6211,20.1149,7.47151,26.9735,122.197,16.874,12.8882,9.77762,102.241,40.519
1186,13.5004,15.4649,40.5134,10.6981,29.6575,19.0174,59.217,57.9608,13.3631,144.628,85.2317,24.4147,15.3581,17.6344,152.967,22.0874,24.161,5.18741,18.9377,34.9462
1187,12.4757,19.2289,86.2506,18.3629,19.7121,13.5615,9.49644,47.4289,5.05055,140.289,14.428,6.56798,6.55582,32.5117,125.178,96.2823,19.1718,6.95153,122.219,109.763
1188,9.08612,37.0957,87.302,48.6855,33.7074,43.5672,20.6124,36.1735,6.69132,99.4222,80.4275,21.0163,8.01255,16.5135,85.8861,93.5604,7.45687,2.72868,203.385,58.4446
1189,15.9116,3.42387,73.8692,21.65,19.3381,19.8777,67.09,16.9867,15.4524,129.826,90.8116,10.5539,20.4493,22.1864,12.8962,55.7585,7.26132,14.6317,146.485,74.8758
1190,11.9369,42.6484,40.8269,10.0465,21.6187,42.0951,61.7718,25.7807,8.32546,94.548,19.2697,8.6908,17.4107,29.8633,73.6202,89.9907,21.8485,4.61006,53.499,120.67
1191,4.92539,57.4812,84.3113,19.4696,8.94708,21.3814,27.0324,24.7739,14.1568,60.5524,73.8033,37.1279,17.709,7.37103,153.406,44.588,18.5961,7.63368,34.1311,35.3884
1192,13.2558,23.9349,41.9393,18.9524,34.1914,44.2465,24.6572,33.0913,13.45,112.694,6.88632,37.161,6.03354,22.7956,99.9912,35.7064,20.251,0.751358,218.182,88.1657
1193,10.0054,60.14,38.4246,35.9302,44.0668,40.0545,40.9239,30.0942,5.3481,121.941,60.4515,22.3281,14.7722,12.9293,53.141,49.5572,17.3231,16.0798,207.657,77.4588
1194,28.3956,59.5711,36.5981,8.93976,22.4706,11.8053,37.6305,11.3014,5.25544,105.757,49.2582,1.84204,5.88928,15.2994,23.5653,69.1643,8.37757,6.11257,106.739,71.3235
1195,27.7651,48.2894,12.3843,11.5868,35.0871,16.7352,31.6155,31.7805,12.7854,39.2298,37.6887,21.7678,13.9817,16.113,137.926,14.078,6.90636,14.6634,235.722,76.9595
1196,8.35361,17.5899,5.97851,11.4749,9.08217,18.5608,8.15433,34.2964,4.98372,106.692,31.9752,33.7528,25.4248,33.1121,139.473,94.2286,19.5848,13.3487,178.54,53.8206
1197,28.8138,28.0924,25.1493,47.1475,29.0517,10.6107,13.6521,36.2964,7.41046,147.841,57.263,20.8576,22.4525,13.1315,151.02,45.3178,21.917,4.66715,122.12,61.2094
1198,3.87356,58.0502,14.9635,13.5527,13.0509,11.6447,28.4326,17.0988,17.9228,67.3088,37.8933,10.705,28.2925,16.0534,119.366,26.1482,7.66763,4.98821,44.4332,84.6637
1199,4.67823,47.7934,67.489,18.6491,43.1745,12.6278,14.5069,36.2333,4.39714,90.4629,59.6283,21.6847,18.6719,12.403,95.3855,80.018,20.2776,4.39409,267.274,48.1158
1200,21.4928,3.35172,77.424,17.7087,11.0916,21.7913,19.0551,42.6373,5.03027,30.9891,68.8023,37.2456,16.8255,15.6523,137.393,35.8108,7.92358,11.9488,259.836,115.949
1201,6.0595,60.1651,20.7975,18.3065,20.8675,28.7547,64.693,34.3067,14.164,18.6297,29.7067,20.4725,15.8997,14.4999,82.841,96.6528,8.14275,14.3074,53.2521,84.8044
1202,27.5526,34.4431,43.5561,33.6816,27.9339,17.8136,11.2794,61.5641,16.5485,39.8402,75.9444,10.6751,12.8367,12.2112,90.0998,34.1344,6.54527,9.51572,267.249,24.5392
1203,26.7484,36.7829,41.0479,20.7761,2.15834,46.4793,58.4601,31.3712,15.3609,17.9077,44.2357,24.2583,18.5639,6.48332,151.019,47.3287,5.6459,11.1994,96.9,78.6148
1204,17.9941,59.8503,80.4209,49.5878,17.7484,44.6871,9.71621,47.4809,15.7377,63.0835,67.3384,30.8252,17.1668,29.691,40.4892,96.1095,22.4958,8.28978,195.403,20.5705
1205,11.1362,34.869,84.152,17.3335,13.1081,36.1562,63.1538,9.78838,11.1,148.062,16.0407,27.6893,15.0382,41.2299,86.4402,47.4177,7.82,3.94347,133.85,84.3481
1206,19.3514,20.9849,42.1829,29.6158,21.9729,24.5446,63.7172,58.155,5.59144,49.2158,68.7894,17.0376,27.734,17.0626,118.991,8.10194,8.24995,4.62584,99.9819,22.65
1207,21.738,43.4866,61.1968,19.5191,45.6522,32.159,67.154,13.8062,10.0573,60.4962,34.6578,10.0807,17.5848,16.3017,61.476,4.34349,18.6947,8.99707,151.09,110.286
1208,12.2648,54.8259,45.3294,15.0933,20.5277,16.4855,22.5539,9.37251,12.9666,72.7697,53.7304,9.10187,4.57225,17.0882,149.936,8.14726,21.1751,3.43449,142.455,23.5113
1209,25.8265,60.7965,2.59323,11.9935,19.7431,11.9958,6.04549,56.6169,14.4099,99.4818,6.59088,4.9889,19.8087,10.8067,33.598,27.3569,19.9568,10.895,223.459,53.9955
1210,7.77437,34.2054,2.42142,24.6095,19.6323,33.7498,13.4019,30.9232,16.7525,30.6008,29.0313,32.6624,13.4709,17.4855,97.5615,53.6724,21.3611,14.7337,209.356,109.936
1211,8.23251,28.9799,9.09582,19.6155,26.5405,20.2476,3.07199,59.827,5.04812,120.902,23.1153,19.7546,18.2281,5.19677,152.444,21.5457,8.61679,12.7627,215.467,106.495
1212,7.08743,14.3255,43.1085,45.7788,22.4915,45.5285,10.6284,13,14.3057,139.382,2.32213,15.4312,8.68065,36.3897,148.262,68.6839,18.3674,4.62264,204.468,119.256
1213,27.8993,4.3502,17.1975,52.0796,11.8556,19.4179,31.6576,45.9408,12.6564,150.377,33.433,37.1872,19.0747,10.3248,119.725,50.9094,10.1565,14.333,216.433,100.02
1214,11.5274,24.1501,35.2528,17.5672,32.3534,29.7988,17.9681,19.1755,16.2596,20.7437,16.8001,35.0559,14.5312,15.6366,59.6778,47.5417,20.0118,4.43268,207.749,75.3456
1215,15.0546,35.9758,39.0742,37.6289,34.7139,33.2159,25.4317,48.1607,7.05869,129.811,75.1383,7.00811,28.5699,35.6879,98.3212,29.753,14.4325,13.7097,212.2,32.2696
1216,20.5588,7.67298,29.1479,49.2224,21.959,44.6094,63.7596,18.3109,6.84731,139.766,9.86494,38.7955,25.2696,37.3136,34.939,98.1429,21.901,9.49873,163.933,40.3248
1217,21.9733,47.2335,9.69601,17.209,44.4589,37.244,17.7685,9.55109,14.8143,67.0101,32.1287,19.5795,3.11257,9.5343,85.1779,98.6007,6.43105,7.49356,71.9977,67.416
1218,11.4108,16.5317,77.4985,17.11,16.9319,39.7081,9.39787,62.8658,7.23047,43.1403,97.082,8.56828,16.8395,7.03886,67.9488,36.0959,1.65302,9.14304,161.149,18.2854
1219,6.85115,13.1616,44.199,14.2905,3.4223,14.2732,58.0274,25.2407,6.32799,37.7465,35.6604,36.9362,10.0955,14.161,93.5506,54.0564,19.4158,10.8851,228.125,79.9439
1220,6.39677,54.6001,27.6131,17.8717,19.8099,14.4654,29.7469,57.5044,5.38612,56.0688,33.2054,38.1921,17.2231,32.3379,8.49146,42.176,7.99084,4.83729,168.216,105.192
1221,7.31553,42.2929,8.11219,46.758,36.296,22.4272,56.5703,60.771,13.7829,32.8161,95.5284,11.1298,35.0474,17.1775,44.3269,26.5594,7.06083,5.44876,139.069,85.8122
