NodeNo,A.melanoleuca,C.dingo,D.marsupialis,E.barbara,L.pardalis,MeanShape,P.lotor,P.uncia,PC1.max,PC1.min,PC2.max,PC2.min,S.harrisii,U.arctos,V.vulpes,V.zibetha,PC1pos.PC2pos,PC1pos.PC2neg,PC1neg.PC2pos,PC1neg.PC2neg
2886,10.7369,13.3348,20.8403,10.5714,8.5418,7.1037,15.4008,3.928,6.92608,14.5768,8.63136,2.3888,9.73242,8.05062,35.4678,22.5231,5.99881,5.08965,32.4821,10.5792
2887,10.2449,16.3974,4.09055,8.96252,8.24263,5.10989,17.4171,9.28509,9.8601,21.8059,5.52081,6.71918,3.64371,5.88577,39.0911,20.1623,5.00525,8.676,40.9355,3.41196
2888,7.26379,2.91942,22.11,4.11607,8.58157,17.1543,10.7298,13.9306,2.00765,29.7432,15.3024,8.63994,7.09704,10.6418,10.6592,22.3236,7.79166,6.99775,4.36943,13.0437
2889,2.27785,6.01384,22.1232,8.8875,18.3054,6.5118,8.82134,3.27728,5.5201,16.2556,19.4476,10.1453,2.1103,8.9162,8.50689,15.3247,3.88621,6.10981,15.697,12.9203
2890,3.67178,5.4791,3.4815,10.7575,4.00301,3.44549,13.5784,11.5898,5.56057,8.18726,6.76471,5.33676,6.57873,10.3284,9.30717,3.9766,4.13041,7.84605,12.4978,12.9838
2891,5.51097,4.1707,6.3259,10.6181,4.54615,5.75697,14.9224,7.87548,1.79626,19.9803,9.62319,11.8199,8.94524,11.5234,22.2662,29.0138,10.0086,6.08321,6.80525,14.9204
2892,9.74375,3.22139,11.4709,13.3517,11.6865,7.47939,11.0149,10.309,3.70324,3.3709,17.0515,7.48525,32.7068,6.52889,4.37164,3.47668,3.95534,3.3451,32.8685,12.97
2893,1.2629,14.4794,10.663,11.0603,8.73159,10.3478,12.6662,7.95574,8.26756,26.8553,18.3328,6.45507,7.96963,8.68318,9.68347,21.896,9.10698,3.45262,48.081,13.5976
2894,4.08725,16.7988,17.4022,10.2162,8.98007,7.36009,11.8763,11.0006,6.39422,8.84849,17.0165,5.25402,8.20677,6.35375,10.9965,20.7471,8.90402,9.50082,4.63196,23.3359
2895,5.11018,4.48538,8.23612,5.37799,7.85782,7.51429,11.938,13.3113,4.7472,28.1802,13.3227,9.43677,20.6695,9.75739,35.8453,15.6728,7.3861,6.73719,5.59968,18.042
2896,11.4274,17.0993,20.7533,9.48528,7.46641,5.36787,14.6447,6.94658,2.85147,14.1794,10.9982,5.89728,5.24193,6.84548,41.4367,29.6934,3.87979,8.06495,8.60993,3.2788
2897,9.54405,16.7379,17.3493,11.301,4.76491,4.97876,9.59686,14.0496,9.91089,7.25719,6.16214,2.25851,9.35891,6.21145,17.0653,26.062,4.46382,2.96935,46.4689,15.5947
2898,9.13741,24.9202,14.5881,2.77144,7.98481,5.61183,4.63669,14.0099,2.36614,21.4101,23.7788,1.34898,4.84439,11.5821,13.0206,23.6447,10.9016,8.60503,41.7899,10.241
2899,8.34677,6.16679,10.357,9.8159,1.6074,10.458,5.20667,7.32133,6.32386,14.8996,14.0544,9.1883,12.117,7.87065,16.4749,24.8598,6.71765,2.46792,37.0581,10.8011
2900,5.90067,9.18212,11.5513,14.0035,8.25618,10.8313,13.0954,3.37879,5.39241,22.1717,11.2544,3.35175,16.2898,4.75987,9.81902,26.4858,4.16173,6.58219,49.5238,2.285
2901,7.57278,16.3502,15.0745,9.50203,6.03416,10.2928,2.9736,6.66423,7.00395,27.9115,6.71743,9.36757,3.46866,4.6467,25.2147,10.3459,5.39595,7.92733,32.8568,13.9056
2902,8.52897,18.7529,18.2209,9.77649,7.99158,7.89123,8.1467,8.62703,4.62148,28.549,15.9023,8.721,18.7389,9.60532,5.8704,5.67439,5.71994,8.19407,10.0994,12.9625
2903,12.4316,16.2711,17.032,9.72284,8.55906,7.31905,11.098,10.9568,5.87322,18.1993,19.5618,10.3672,5.6464,7.21388,40.1129,29.2606,4.16097,6.17785,6.32822,6.63182
2904,5.66998,12.2983,16.2073,10.9177,4.41952,9.77448,11.8864,15.2068,1.31825,12.7162,18.188,9.42148,6.31013,6.51705,11.8411,4.6096,5.08366,5.48599,33.4469,11.7082
2905,4.43583,3.2019,4.59622,10.4179,8.4879,7.80514,11.2985,13.2158,2.54217,7.63798,39.9649,6.36774,8.61783,10.0605,5.15242,8.52835,8.37119,8.55128,7.97723,10.1323
2906,9.82385,4.41339,19.4922,7.38338,7.97957,9.45564,15.19,8.4057,4.71939,3.67347,7.32404,9.14609,8.43466,7.08453,10.305,24.4204,7.01566,3.12589,45.1233,10.9877
2907,7.57215,13.8694,18.2889,11.5218,4.10233,7.37515,11.7843,12.255,6.81595,20.1477,7.98811,10.2024,5.11734,4.98905,21.8602,29.5687,3.28631,9.46381,25.4599,12.0386
2908,7.5568,12.0389,19.5866,9.64224,9.82955,5.73975,6.37559,6.72529,6.39685,10.421,6.70003,4.82261,8.8928,6.19415,34.3638,6.16125,9.55448,6.90564,10.9686,22.7868
2909,9.24143,15.0959,7.4449,9.56555,1.50541,10.1683,12.0287,6.95445,4.7524,18.7348,18.6772,10.3048,1.44929,8.04926,37.4733,25.1087,5.51853,6.11006,13.995,4.0903
2910,6.62317,2.94675,3.92146,9.74577,6.88571,6.02106,11.5673,7.80382,6.10767,19.5692,17.9185,2.48949,9.6276,7.45889,34.0671,29.6354,3.1858,8.34993,12.6946,10.9961
2911,6.82642,3.76551,17.592,13.0426,8.4316,4.67864,10.1703,6.92712,4.97564,13.5518,5.6861,6.77338,8.25391,5.75069,24.3457,27.6246,4.57137,7.54631,7.09937,19.6109
2912,8.02378,16.025,14.8287,11.1481,8.63309,7.38376,9.42985,10.3433,2.8274,6.0146,8.84214,5.63702,7.55896,7.2459,15.2608,27.1764,7.97228,4.3509,10.0022,14.4269
2913,3.07688,4.45166,22.6914,11.0505,7.23099,5.32357,4.93904,15.6491,6.96184,6.69317,16.508,8.67634,4.28008,7.691,40.1236,19.2523,5.84194,4.25678,22.8252,11.8522
2914,6.0278,12.7148,18.2548,8.26871,7.9969,4.94473,3.88611,6.38562,2.34803,5.39946,8.00762,1.83149,6.21605,11.5006,31.9467,15.482,7.57908,7.21732,50.5321,2.26358
2915,4.1163,45.969,22.8649,9.33616,2.55012,8.89856,11.2795,10.2726,3.7113,15.0047,15.8826,9.69308,10.2622,7.85108,6.61818,4.88195,4.38199,7.48473,50.2629,2.42408
2916,6.11523,9.48389,20.0859,12.4254,8.01376,6.22917,11.77,12.0979,6.49099,7.16907,14.0343,7.6233,8.83662,7.77949,18.7321,14.3453,3.45197,3.83741,13.9321,4.88037
2917,7.34086,16.1029,3.78277,13.4252,3.94367,7.83647,11.6737,12.8361,5.29657,8.49804,14.4902,9.09978,5.18578,5.82096,6.43387,20.5596,5.43279,2.52719,11.4807,12.605
2918,6.34693,23.3277,11.9912,6.45832,8.44774,5.67346,14.5736,10.5258,3.51077,3.37505,16.0446,4.16721,9.6742,5.72813,41.5574,19.8171,11.0344,9.56659,24.2469,12.7932
2919,6.29281,16.6904,22.4893,7.45682,8.74248,5.10683,15.2517,9.75175,4.049,30.4763,16.1728,11.8367,9.52692,7.65354,39.5301,24.1224,4.22376,3.82231,9.73563,12.5964
2920,5.65213,80.8242,8.11262,11.4884,10.8671,9.58709,11.6425,6.476,5.67826,27.2991,8.24388,0.578503,5.5061,9.63579,30.4822,20.5746,8.87557,2.64296,49.5832,3.00307
2921,3.61537,30.4604,21.1562,11.1594,7.68451,1.89627,11.2956,9.92752,5.76529,8.44468,12.2725,2.32904,4.95549,4.38504,13.1968,7.14936,6.11566,5.97758,26.9055,26.7051
2922,5.29106,9.92135,7.01706,8.7314,8.6453,9.76935,10.4845,10.2796,6.85795,29.1995,15.753,2.2762,5.88845,11.6522,27.8768,6.39818,4.04897,7.34293,13.6529,12.7736
2923,8.3381,56.6658,6.51354,11.6356,9.3163,4.80701,1.98189,15.5797,2.99969,4.45407,12.9044,10.7742,5.47165,7.10343,41.6014,28.4099,4.44394,8.0551,16.2072,19.9862
2924,7.09854,15.0846,19.5397,8.11149,6.36389,4.99636,13.7967,13.1836,3.9563,22.1071,15.5702,9.47295,1.26175,7.33928,38.6437,12.7016,5.53492,3.58491,11.0796,12.1745
2925,10.8279,25.0042,17.1957,6.16796,9.85411,5.90796,3.86454,15.5674,2.88476,12.2625,8.2905,8.79826,9.43353,12.1049,39.6936,7.00322,4.04998,7.8032,10.4293,11.7331
2926,6.50815,20.7938,12.4242,5.98039,7.99759,4.91525,12.9388,3.07213,2.89526,14.256,10.066,8.78886,5.64201,11.1359,12.6479,11.6058,4.95795,7.38954,48.0362,13.4741
2927,5.89352,15.9402,14.5278,6.12184,8.7118,5.72705,11.8374,15.5623,4.8614,16.4739,13.933,9.71937,9.17424,9.23963,37.1086,8.78616,4.12562,3.19169,37.8318,21.6564
2928,5.88047,14.4648,5.16144,9.06204,7.53349,5.16772,11.8501,7.32409,3.52462,13.0644,23.9059,9.85163,11.2149,10.4056,30.8925,8.15193,9.05857,8.08059,13.4677,12.5054
2929,3.62444,16.3165,13.7036,9.84964,8.38367,4.8532,11.8258,15.1951,2.8367,21.8502,6.02077,1.27183,7.27808,5.96268,19.186,15.0144,5.99187,4.99525,14.0258,22.8962
2930,5.36102,16.0451,19.5218,13.1968,10.0037,7.6502,16.3046,15.3315,6.57314,23.3259,7.97953,2.34158,5.1516,7.66891,7.02858,21.9493,8.34336,9.90496,9.0248,13.0864
2931,6.24217,13.1377,19.9025,11.0951,8.11504,7.75414,10.8099,11.7733,4.41826,7.76544,14.95,5.94496,7.87442,7.7134,40.7599,29.62,4.95147,7.96524,44.9299,21.6947
2932,3.57991,18.2799,7.82451,10.3871,8.02229,4.72007,11.7468,6.34528,4.33201,15.9951,43.8875,8.90106,8.81775,6.54653,16.1975,3.99057,6.83702,6.87184,34.7856,21.9133
2933,10.1329,12.2347,17.2804,10.5007,8.37232,7.30338,18.0437,13.5629,8.09468,30.646,15.4291,7.13058,8.40391,5.75571,4.45596,27.8957,4.84673,3.07775,11.8317,18.0407
2934,7.83541,9.0917,10.7481,8.5336,9.08538,6.56164,8.6157,12.8719,5.19356,3.37271,16.5725,11.9719,5.35907,8.08332,5.25738,29.1255,8.31573,2.99913,12.465,4.46727
2935,6.4179,10.6421,14.4432,11.8628,8.22871,8.9684,7.54921,13.3298,6.01151,24.2372,17.9663,8.91407,5.3186,4.46477,7.39763,7.82744,6.86683,6.89984,11.8687,20.5901
2936,6.13182,7.51986,16.3048,9.30493,1.29668,11.7594,16.1232,4.30708,8.10545,25.473,13.657,5.40812,8.22581,7.25799,6.2247,8.84155,5.56044,10.8122,8.38584,12.806
2937,4.28857,16.2701,17.1415,4.93336,7.40798,7.06514,12.3174,7.95691,2.77796,28.7093,18.5495,9.34791,8.29299,7.47993,38.6603,19.2768,5.11314,6.74633,4.40582,2.74035
2938,7.55395,19.8149,20.6164,6.76439,4.60237,7.78754,14.3601,13.1846,5.40226,30.3854,16.963,4.43527,5.98566,8.70968,33.2062,27.6453,7.02172,9.34966,50.7515,20.7739
2939,6.1737,5.63531,10.055,11.0431,10.8452,7.09173,10.8606,16.3136,1.55258,22.2646,9.99735,7.39265,6.72302,13.4234,6.07192,20.1246,4.90564,9.4708,23.1616,10.2539
2940,8.49338,16.8271,21.3289,5.21355,3.86628,5.31698,5.06393,8.75358,2.94871,20.1069,15.3765,4.77606,8.63916,12.9896,24.9122,19.9751,9.00439,4.52938,13.1376,7.30523
2941,8.44323,16.005,22.4572,6.22687,8.33859,4.97791,11.6636,15.4576,2.92924,23.1093,18.7416,9.62951,9.0726,8.26728,28.7822,4.32249,6.03754,2.54828,4.64682,4.80989
2942,3.78918,5.56836,17.2046,9.87925,7.85903,6.81997,4.56584,13.9906,6.91017,28.3082,3.96478,9.25336,6.10058,5.44441,4.67157,29.6394,6.33863,2.14563,30.4755,12.4389
2943,5.9791,12.3508,16.4272,8.78516,5.40828,4.70776,9.52624,6.38043,4.58162,10.7344,18.7626,2.99255,9.84248,10.0112,26.7263,22.9575,7.81708,2.53042,49.7311,25.557
2944,4.86602,15.9188,4.76599,7.36923,3.74829,2.17409,14.7112,7.53712,6.2345,20.0893,4.6154,9.63116,5.2258,5.27636,13.6052,12.6042,5.8631,5.21507,28.8362,10.1315
2945,11.6591,9.21424,20.3829,9.63319,4.13205,13.5029,4.21071,7.57608,1.69701,30.2093,10.9051,3.92893,8.53666,6.38491,5.47568,13.3393,4.33571,8.14959,21.4294,13.1509
2946,3.66233,16.9057,18.012,10.4434,7.96704,7.30293,4.35941,14.0291,4.43773,24.5619,14.1281,10.6551,5.80589,7.28723,7.8653,24.2662,8.66744,6.53038,33.1165,19.6808
2947,9.74831,3.04256,6.5621,8.001,2.87055,4.91336,12.0505,8.06284,4.93062,13.473,3.60519,8.54524,4.98299,9.64373,11.6796,28.3271,6.42085,6.4926,12.2532,13.3666
2948,5.07468,8.33693,11.0771,10.0036,2.20505,6.15757,10.8024,10.4188,3.95251,15.7774,16.4492,5.19501,5.36642,9.3634,39.2127,13.4531,3.34607,9.43001,32.2755,12.3967
2949,7.18108,11.3823,17.8866,15.0594,7.6884,7.34154,13.3359,13.1489,3.33826,4.35204,15.4977,2.21572,5.9894,8.35611,5.97462,20.0436,4.76171,3.17907,49.1392,24.2437
2950,1.97104,15.3308,6.18634,6.91022,10.8809,7.03727,4.28276,7.21375,6.98865,6.29048,4.67944,9.31695,8.88439,7.5563,17.4577,10.05,5.67108,7.30023,18.866,10.3236
2951,6.90443,15.4264,20.2721,5.45358,8.10805,11.734,11.6905,6.72341,4.25632,16.719,4.11082,5.62514,8.0707,8.64067,7.41755,18.4978,4.39652,8.39755,49.8587,19.5698
2952,5.43446,4.78308,14.009,9.88555,2.41042,8.25115,10.5923,7.05798,5.70102,29.7796,18.1132,7.54506,6.60765,7.0347,35.8494,29.8048,5.84857,3.31987,12.9476,6.74023
2953,3.61602,15.5508,13.8377,9.23862,5.33412,5.67863,14.9123,6.98631,2.90999,23.244,9.81189,11.3896,8.32969,5.25716,7.21824,22.5942,4.40912,5.24467,49.0735,4.84222
2954,6.0854,12.2396,14.0824,13.9446,7.86504,6.46975,4.89831,13.772,7.42802,12.0823,13.9272,9.2502,7.05671,7.4643,11.9889,29.7471,9.54346,3.05027,5.02733,17.1524
2955,5.83254,11.6294,17.9134,10.5275,7.84503,10.4136,5.98621,3.58576,2.95961,22.7365,15.8177,4.44241,4.76668,10.8764,18.905,29.7072,8.66424,3.20484,33.9511,18.2652
2956,8.74199,15.7043,13.91,6.78377,7.42528,6.23501,11.7578,8.94179,7.3968,19.118,9.40026,8.989,6.75867,7.84404,26.7294,11.1191,3.8477,2.72484,8.49746,21.848
2957,6.98783,12.4014,18.6791,10.7861,1.5731,4.13114,10.9144,14.5059,2.27823,9.9444,11.6575,4.25032,6.1922,7.57144,25.6758,11.7535,4.70381,2.46104,23.116,3.43202
2958,7.46676,15.8426,14.1807,5.89689,8.40487,7.50708,17.4369,6.40969,3.06199,8.68568,16.8907,6.1335,4.28831,7.10402,8.90473,5.4841,5.70034,2.859,5.55709,21.8422
2959,6.23818,8.21684,19.7753,13.427,6.95667,8.94243,13.2299,13.6568,5.14402,22.552,18.7065,4.68008,10.8638,7.01614,41.9294,14.5048,6.97035,5.51997,7.67226,13.2621
2960,7.79382,5.254,8.38921,6.41892,3.04876,11.355,8.57802,5.40162,5.75844,14.6112,15.4764,5.07002,6.86279,7.21437,34.1194,7.62877,9.07265,4.69082,17.5983,22.7044
2961,6.1339,3.85018,3.61845,7.17924,6.19752,10.6373,12.2525,9.17556,4.39149,6.06547,9.06848,4.97699,5.45174,7.11318,38.4929,23.8522,5.99059,6.38961,12.3397,17.8258
2962,9.31173,10.019,14.9282,7.96774,8.32484,7.36144,2.84709,7.52189,10.2888,29.7807,16.4356,6.13517,5.5717,6.00784,11.1692,24.5082,7.52488,9.71294,14.2103,14.0048
2963,6.1394,13.9157,14.046,6.80644,9.78801,7.63142,11.8347,3.08891,7.23762,23.0139,13.4091,1.69607,6.61748,7.79786,10.1225,29.8866,3.95721,10.1647,8.35363,22.5528
2964,4.39635,6.13981,10.0317,15.1407,0.768171,7.56525,11.9889,6.8745,1.31921,17.8231,3.80012,8.49103,4.38838,10.2779,38.9732,29.7787,6.07673,3.74145,12.7462,2.60686
2965,7.39677,15.7741,14.6509,13.758,8.71836,7.29409,3.40397,8.89253,8.01916,12.0492,19.4447,6.26975,7.12667,7.70889,27.6912,12.3279,6.63751,4.83915,49.4617,12.4905
2966,9.65362,16.2379,17.5494,6.29329,1.32908,7.20291,13.996,9.53682,1.56904,8.8416,15.827,1.80105,6.43976,5.67119,22.2254,27.483,3.82143,3.96145,6.88185,10.2715
2967,8.56431,10.4769,19.608,11.3147,3.41071,5.28086,11.5133,9.59647,2.99746,21.9387,17.3461,5.71101,4.24215,7.91751,14.3878,16.5273,4.09273,9.24811,12.4334,26.6947
2968,8.7642,6.26175,20.2306,9.15619,5.78604,10.1643,9.62662,7.98763,8.4471,10.4285,16.2993,9.41933,5.30772,1.76392,30.5298,20.3358,9.01767,7.26464,50.499,4.86554
2969,8.11977,17.5226,12.9217,14.6992,8.82454,7.57713,13.3088,15.6636,5.68024,30.5879,17.6016,8.6634,8.62284,8.56293,25.0648,10.649,4.04268,7.10829,50.1315,14.2012
2970,7.0323,8.57243,19.5022,14.9037,7.65743,10.7997,10.2149,4.98601,4.44164,7.31818,47.6992,3.75423,9.96361,10.7647,13.2453,28.7747,5.74681,2.66964,11.3722,15.4371
2971,8.33866,12.7914,8.59556,7.6964,8.14222,5.25701,4.28161,13.4443,6.30955,5.10303,5.04877,11.9635,9.57243,7.40161,11.7548,3.41251,3.42241,2.58909,8.61281,27.2565
2972,5.54092,12.4154,18.8383,14.2124,11.1089,5.2192,11.4571,14.9668,8.43716,26.1971,4.53156,8.42399,4.89408,11.2386,40.1467,16.5429,8.3076,6.39227,24.413,17.6142
2973,9.37218,16.8381,11.937,9.67345,7.37285,12.6922,15.0244,2.85572,5.30832,28.0512,16.6557,6.88292,7.69181,3.23448,35.811,18.181,7.83153,8.38593,19.701,13.5805
2974,3.85724,15.825,16.0375,12.6443,7.91603,7.61,15.4134,11.8428,4.37661,22.2634,19.2953,3.76257,5.49373,4.93661,41.515,23.4458,5.01692,2.89874,13.8696,28.3943
2975,10.4497,7.74462,15.674,11.2963,1.46382,6.28074,12.7484,8.37795,3.85538,8.67776,16.4606,6.56618,7.97938,5.77719,4.42272,6.02493,5.77414,6.04168,17.1158,19.3527
2976,5.8424,7.29282,21.2101,9.30321,8.05943,5.03015,10.6278,6.27927,3.10913,22.5077,6.58664,10.3947,8.03074,7.92262,26.0269,19.8923,5.62204,5.88235,25.2638,10.0189
2977,9.47465,9.62301,7.43049,10.6238,8.28006,6.941,9.11832,9.80708,0.881065,26.0851,14.999,4.00608,6.90776,8.8039,9.17375,19.8241,4.25053,3.75834,15.3793,16.6979
2978,3.65866,16.5078,16.5251,10.5941,5.63264,5.12354,10.5477,2.78569,8.08815,8.97654,17.5936,9.31967,6.9152,6.39769,18.9469,21.746,8.93149,2.56035,46.4517,17.5683
2979,7.69035,13.0945,5.0827,11.2067,9.224,5.3015,7.8254,8.15042,5.17351,20.4022,11.1675,2.86283,8.01567,7.47076,11.9185,4.98153,5.78721,6.16991,12.9429,8.82352
2980,5.38373,15.8315,18.4015,6.71048,10.6841,5.61413,14.0252,13.7982,4.65964,11.4906,3.46637,1.09944,3.87472,7.32637,15.2032,19.2602,5.67618,4.82521,42.731,18.6746
2981,6.00738,19.1821,10.3614,12.5445,8.56259,11.7255,5.53264,11.2282,4.90464,27.0894,15.6015,4.3241,8.31549,7.161,4.46046,22.3205,7.72311,6.19646,6.442,8.45519
2982,4.62306,15.9118,3.16959,8.13947,1.18929,11.4935,11.8484,2.90261,5.78982,23.9267,14.8229,2.73159,8.98201,5.94973,24.8601,11.3424,3.8079,1.79458,48.9839,3.98106
2983,4.9133,13.4156,19.7547,8.92239,0.942621,6.79219,10.9018,13.6942,6.9198,6.37749,12.9172,11.5548,5.08385,8.85835,6.87869,19.7493,4.7631,5.79885,21.7106,7.25751
2984,6.40332,4.1691,5.42212,9.39801,8.50494,6.06325,6.76997,7.6233,8.18924,22.2945,14.4432,7.35149,5.91131,6.24483,41.4524,19.7782,3.70224,4.63268,22.42,4.24595
2985,6.21371,14.5537,5.31041,7.31012,8.14823,7.55657,13.2871,13.0821,3.13443,7.5904,14.5941,3.98178,10.2222,8.37868,29.647,17.6284,3.37064,9.62265,33.5531,10.3048
2986,8.32548,16.2723,9.21007,7.69835,6.48338,6.8901,3.87531,14.0918,6.15768,23.3979,7.83861,7.68604,5.20076,7.11526,26.7952,19.1758,4.1423,6.61038,50.326,26.6238
2987,5.73223,16.2772,6.25788,9.15824,7.60593,6.35427,10.5389,2.92501,6.60415,20.6009,15.3998,3.3084,11.4901,6.07207,41.9149,5.01115,7.28176,6.09339,20.2758,1.41711
2988,7.3323,16.2018,19.6801,7.67917,7.78704,5.73217,12.9814,14.0069,5.99134,5.81182,12.4182,8.44715,4.42434,6.94222,41.3571,28.1206,3.30507,8.54411,7.08308,10.4296
2989,6.4709,5.12293,22.2392,12.2134,9.06478,8.02921,10.5356,15.1915,6.80782,28.2028,5.47679,3.55398,8.23374,8.14653,37.5375,21.589,4.59914,6.90286,49.3166,12.537
2990,5.94276,5.59348,19.7023,4.55185,7.91604,4.89488,14.131,14.1965,5.4171,22.1844,10.164,8.90474,8.1916,5.73069,35.4068,9.42735,8.12563,6.72437,43.6301,12.411
2991,5.82666,20.6217,6.36417,6.60897,5.04449,6.36339,5.80532,12.1304,4.6445,24.7411,19.2412,8.78874,6.52295,6.87451,33.6474,5.38435,5.03122,5.04354,31.9992,18.4812
2992,3.66772,13.2467,16.2139,15.1762,5.06284,21.6791,14.8616,15.6099,7.93713,4.66334,10.5778,9.52665,8.48301,12.3795,9.77785,13.5115,6.242,8.18272,46.7746,22.3383
2993,6.95254,3.88822,9.20539,9.65678,8.46517,6.7958,11.9354,14.0316,1.52857,22.1925,49.4282,2.20964,8.908,6.62798,4.87972,18.6057,5.18817,1.42392,14.0292,8.56749
2994,6.80699,19.0858,7.1604,8.20164,7.64981,6.33842,3.10602,6.59044,7.63229,22.8066,40.5037,9.99085,6.93458,8.88807,34.3367,19.275,5.85583,4.98518,12.2895,15.5009
2995,9.71362,3.08467,4.00001,7.92295,8.39504,10.2861,14.5699,2.32408,3.31038,13.7461,18.211,3.03356,3.53796,6.60423,33.9506,23.829,5.21053,2.64649,9.19079,11.3089
2996,8.43048,15.0507,6.28898,8.70194,7.96994,10.7842,8.01434,10.5001,4.36644,21.0485,3.63505,9.67033,10.2945,4.70902,20.1744,19.285,3.94822,7.87339,30.8938,2.80711
2997,2.11191,16.7742,14.2,8.51917,4.43811,8.67455,6.81273,2.71185,0.76222,4.06736,18.5681,8.20152,6.13455,10.4483,36.1271,4.09442,3.98641,3.32002,12.2405,23.186
2998,10.2801,37.4858,21.6936,7.12428,1.41065,8.7044,11.2005,12.0466,7.5527,14.1125,18.7626,2.42549,8.66954,3.95598,6.37813,26.618,9.97873,9.17002,19.9605,14.768
2999,7.80592,18.2064,3.71225,10.8742,1.90198,6.23985,16.1612,14.5636,4.74115,14.0835,16.9883,5.75907,4.18329,5.62304,10.5659,11.2087,6.88798,7.35047,5.42109,3.82519
3000,6.7409,41.9902,16.6004,10.7789,5.66906,6.21036,13.3471,11.3393,5.20076,7.43623,9.54561,8.99722,8.22846,7.27775,38.5732,3.68522,9.80114,7.657,25.9626,10.6538
3001,4.24984,15.3935,19.3211,7.62218,11.8908,4.8139,10.1916,11.5785,7.78179,20.5243,16.4801,1.54913,6.53791,7.33851,17.6604,29.6165,3.78496,5.81162,6.06949,6.15348
3002,4.04206,3.44969,11.5557,7.06861,8.62386,10.5896,9.1892,15.1535,6.8796,10.3797,7.00379,11.5298,9.80181,6.2577,21.1772,25.4878,5.12153,7.46842,31.8075,7.39219
3003,5.98741,14.4244,3.62215,5.69272,3.97696,9.99272,15.6408,9.35705,4.63141,26.3242,6.95679,2.60563,9.25313,5.58513,40.4493,10.2718,2.96415,9.25704,17.9118,11.1832
3004,2.3163,6.73118,21.5504,10.1867,8.02345,7.76921,11.0816,8.11133,3.90046,24.9741,6.20641,5.52058,8.23656,9.13848,8.48573,21.915,5.0382,8.16381,50.9388,26.2876
3005,5.99839,36.6155,19.5773,8.89279,7.48413,10.809,11.8905,8.23518,9.35276,28.8013,5.38826,9.23788,5.47345,8.03665,22.0231,29.8077,7.51168,9.74841,27.9082,12.4044
3006,6.3863,12.886,18.6404,11.3789,7.35097,5.40292,9.98071,7.19565,6.8588,29.7605,16.3818,13.0392,4.89709,7.70371,39.3377,19.2547,4.66054,7.47429,38.4294,11.2911
3007,11.0742,16.461,20.2132,6.8003,8.38882,4.55565,17.1018,10.1384,5.30455,8.74149,18.5586,11.6907,7.31133,7.44338,41.0397,22.9498,10.2815,7.85611,12.5524,9.24658
3008,9.76831,3.08609,6.76068,9.74764,5.9363,4.73801,14.5029,15.2281,4.81639,22.0762,4.56155,7.92676,7.4106,7.45813,41.0919,7.29433,4.85322,3.42693,8.49599,10.009
3009,7.94965,11.7982,4.27304,10.4006,8.9759,8.16209,14.5657,15.7505,5.14902,4.36878,10.677,1.94349,3.84579,14.138,11.0881,29.4489,5.37147,6.661,39.2073,13.0066
3010,8.60291,8.49827,5.37321,8.76541,7.65193,4.96951,12.6623,12.8483,4.07,22.375,17.7244,0.944082,5.09514,12.9253,35.5477,20.554,3.34517,7.58947,15.5425,22.4389
3011,7.25498,16.19,19.3496,8.35024,1.43265,7.70478,13.6078,14.3141,2.23007,17.2938,17.7634,9.84463,9.76773,4.51029,27.0301,3.7286,7.52601,8.63497,47.6247,28.2581
3012,5.41835,17.9657,14.8541,12.5258,8.49109,6.51311,5.05677,10.2257,7.30852,22.8308,11.3119,2.99758,5.29925,5.85883,13.2761,29.963,6.55086,9.82752,13.6719,25.2304
3013,7.40984,4.60396,21.5967,8.40103,8.00625,6.0434,10.6643,10.1083,6.12508,25.0671,4.20362,8.66008,8.69462,9.91023,7.64318,6.47672,6.84203,8.41364,40.1168,13.1193
3014,8.27623,15.2684,18.2093,7.11842,4.01287,8.53442,11.6332,24.441,7.89761,14.764,15.8538,8.84501,8.47359,7.94186,20.6794,9.17434,3.37416,7.94779,36.5994,10.1579
3015,5.99796,6.9004,20.1335,7.06374,5.24432,7.98301,11.8155,10.2601,5.61074,21.573,18.4763,9.42436,5.47154,6.94298,35.1667,25.0704,5.12108,2.52708,7.74433,16.9487
3016,3.88894,8.09935,17.4054,9.20044,6.7664,8.15982,12.4276,10.1761,4.70242,4.89091,16.8137,5.69769,9.47446,11.5903,36.4935,9.92059,7.20163,5.95887,9.80431,19.122
3017,7.10111,7.94432,3.59567,11.775,11.2773,5.26426,8.14168,6.48806,2.11149,23.1528,9.52129,8.94362,8.39715,8.18148,32.5027,17.1393,3.94691,8.60557,45.4069,9.36087
3018,5.92894,43.7146,12.4851,4.37266,4.09317,5.74695,9.91793,12.1016,6.28151,3.61319,18.9143,8.79617,8.52072,9.38023,39.834,26.0818,8.84085,8.3217,49.6852,23.7997
3019,5.16405,11.1996,19.532,10.25,10.2322,5.37328,10.6821,6.9835,7.39048,20.9452,5.93057,6.60395,4.6079,10.3186,31.6317,24.1167,9.02093,6.81782,6.64519,9.80845
3020,10.6861,17.1911,3.64892,8.71088,7.45761,5.11575,10.7875,6.22716,3.71037,18.696,15.9607,3.43146,8.22252,6.43708,6.81565,12.7491,6.39264,6.37066,12.6567,12.7577
